student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,internship_score,case_studies,dropout_status
STU_528009,Ijaya Hayer,dasniharika@example.org,+917694931010,Female,21,81.2,9.1,0,Medium,No,Marketing,7.37,1,10,0
STU_134027,Ronith Jha,sharmaamrita@example.org,+918089862647,Male,19,92.9,3.0,0,Medium,No,Marketing,8.27,3,33,0
STU_311325,Veer Brar,khoslayug@example.net,+917176633314,Female,18,58.0,2.4,0,Low,No,Marketing,8.38,7,9,0
STU_783084,Om Bajwa,samueldewan@example.com,+916311440149,Male,21,78.7,5.0,0,High,No,HR,7.32,9,40,0
STU_148610,Atharv Kurian,imani@example.org,+919494871504,Female,23,93.2,3.7,0,Medium,Yes,Marketing,8.74,5,39,0
STU_179038,Vasudha Garde,sbakshi@example.org,+918241469102,Female,23,86.4,4.5,0,Medium,No,HR,5.8,3,12,1
STU_301453,Baghyawati Kalla,vkadakia@example.net,+919089834212,Female,23,68.7,6.2,0,High,No,HR,7.39,2,43,0
STU_261880,Nidhi Sahni,dipta65@example.net,+917216368921,Female,23,88.1,2.4,1,Medium,No,Marketing,7.6,8,10,1
STU_633109,Yamini Sangha,panditaayush@example.com,+918182085323,Male,18,69.0,2.4,0,Medium,No,HR,6.96,4,27,1
STU_132267,Alexander Dash,veerchanda@example.org,+918951628261,Female,19,74.1,4.8,1,Low,Yes,HR,7.5,6,31,0
STU_816392,Jack Gopal,modijanuja@example.net,+917047812761,Male,20,57.3,7.3,0,Medium,No,HR,5.85,2,7,0
STU_589021,Tejas Yadav,vsuri@example.org,+917283142676,Male,23,79.5,3.8,0,Medium,No,HR,6.77,7,9,1
STU_698176,Mahika Dhar,hkadakia@example.com,+917991888912,Male,23,60.6,1.2,0,Medium,No,Marketing,8.1,7,5,0
STU_498213,Lohit Grover,unnati88@example.org,+918145241849,Female,19,80.3,4.4,0,High,No,Marketing,7.52,4,39,0
STU_471019,Zayan Deep,ishanvibanik@example.org,+918106100691,Female,20,78.5,8.2,0,Medium,No,Marketing,6.02,3,38,0
STU_184932,Riya Sule,boaseharrison@example.org,+919032972077,Female,22,78.6,1.1,0,Medium,Yes,HR,6.64,4,27,0
STU_714093,Vrinda Narayan,prabhuikshita@example.org,+918879322015,Female,21,94.9,2.8,1,Medium,No,HR,5.0,7,16,0
STU_698808,Chaman Rajan,jbatra@example.com,+916839803289,Female,22,92.2,4.2,0,Medium,No,Marketing,5.59,7,36,0
STU_953189,Reva Basu,vivaanmukhopadhyay@example.com,+916573091008,Female,20,78.9,4.3,0,High,No,HR,6.48,7,8,0
STU_301978,Jatin Gulati,qasimsarin@example.com,+918404617996,Female,22,77.3,7.7,1,Medium,Yes,HR,7.83,4,22,0
STU_711057,Siya Bajwa,gangabumb@example.com,+916201256180,Male,23,84.7,5.1,0,Medium,No,Marketing,8.62,5,23,0
STU_866473,Bhavani Kapur,vasana32@example.net,+916715887805,Male,23,87.6,4.6,0,High,No,HR,7.18,3,43,1
STU_996724,Aahana Nanda,jonathan75@example.com,+919510044798,Female,19,98.8,4.4,0,High,No,Marketing,8.43,9,38,0
STU_880126,Pooja Misra,quincykalla@example.com,+918673990235,Male,22,83.0,7.5,0,Medium,No,HR,6.98,5,29,0
STU_435071,Omaja Gola,patlanisha@example.com,+916502266981,Female,21,85.1,1.3,1,Medium,No,HR,8.39,8,47,1
STU_606622,Yashawini Chakraborty,watikaratti@example.com,+916256200768,Male,18,89.0,1.9,1,High,Yes,HR,8.61,5,40,0
STU_661814,Yasti Raman,bandikiaan@example.org,+919026716896,Male,22,65.6,6.0,2,Low,No,HR,8.49,7,19,1
STU_666402,Vasudha Dani,zaitra61@example.net,+917951116150,Female,20,94.5,2.1,0,Medium,Yes,Marketing,6.58,8,15,0
STU_559327,Adweta Basak,nbuch@example.org,+918506684893,Female,22,98.3,6.2,0,High,No,Marketing,7.17,2,26,0
STU_417331,Umang Nadig,gkakar@example.com,+919901704586,Male,23,84.4,1.5,1,Medium,No,HR,8.05,3,28,1
STU_968452,Ikbal Garg,saithakkar@example.org,+919537485988,Male,23,68.5,3.7,0,High,Yes,Marketing,7.22,3,31,0
STU_984578,Banjeet Patil,hkurian@example.com,+918625477068,Male,18,82.1,1.8,0,Medium,No,HR,6.78,3,32,0
STU_595801,Shravya Purohit,pchar@example.com,+919427273443,Female,18,93.9,3.5,0,Medium,No,Marketing,7.33,4,39,0
STU_401059,Harini Samra,nidralal@example.org,+919543369774,Male,22,94.0,5.5,0,Medium,No,HR,6.18,6,17,0
STU_912499,Imaran Manda,zashil77@example.com,+919054741061,Male,20,79.4,3.5,0,Low,No,Marketing,8.3,3,7,0
STU_172247,Eesha Nagarajan,veer60@example.org,+917484382618,Female,23,98.4,5.9,1,High,Yes,HR,6.18,2,13,0
STU_971810,Finn Anand,lakshmi58@example.net,+918331678698,Male,20,71.6,4.3,0,High,No,HR,8.64,4,44,1
STU_217927,Naksh Agarwal,xavier80@example.net,+916526985294,Male,23,94.4,1.1,1,High,No,HR,7.67,4,6,1
STU_620553,Victor Bajaj,vedaatwal@example.net,+919180606090,Male,23,62.6,6.8,1,Medium,No,Marketing,8.27,5,28,0
STU_109966,Frederick Gera,asengupta@example.org,+916107844024,Male,20,85.7,1.4,0,Low,No,Marketing,8.76,8,49,0
STU_257905,Rayaan Wable,nehapandit@example.net,+918213950727,Male,22,77.2,5.2,0,Medium,No,Marketing,9.49,2,38,0
STU_713721,Om Narang,manananand@example.com,+917930774844,Male,19,74.7,2.3,0,Low,No,HR,5.79,5,11,1
STU_368758,Pratyush Sethi,devikakapoor@example.com,+919903465607,Male,21,79.9,2.7,0,Medium,No,Marketing,6.77,2,41,0
STU_210775,Zansi Suresh,nchauhan@example.org,+916074736651,Female,22,94.4,5.4,0,High,No,HR,6.95,9,47,0
STU_419490,Reva Joshi,mangalvedant@example.org,+916584699054,Male,19,87.2,5.1,0,Medium,No,HR,6.02,4,10,1
STU_730464,Mekhala Iyengar,bawaqasim@example.net,+916085671953,Male,21,95.1,3.9,1,Medium,No,HR,8.5,4,19,0
STU_616198,Gautami Hayer,eshana89@example.net,+918025216784,Female,23,95.2,5.7,0,High,No,Marketing,7.52,9,11,0
STU_732792,Advay Dhar,darsh32@example.org,+919135279357,Female,23,74.2,4.4,2,Low,No,Marketing,5.36,3,23,1
STU_542320,Yashoda Srinivas,isubramanian@example.com,+918315351249,Male,19,78.9,2.4,1,Low,No,HR,6.3,5,40,0
STU_642384,Arjun Oza,frado08@example.org,+919156228428,Female,23,74.4,3.7,1,High,No,HR,8.77,9,30,0
STU_819234,Xiti Bhasin,kalaazad@example.net,+919402624617,Male,22,97.5,10.9,0,Medium,No,Marketing,8.5,5,43,0
STU_988756,Gauri Kumar,victormodi@example.com,+917929368775,Female,23,91.9,3.9,0,Medium,No,Marketing,6.64,4,31,0
STU_117273,Ria Lal,gautambal@example.net,+917617606929,Female,21,83.6,6.6,1,Medium,No,HR,6.89,3,9,0
STU_208617,Devansh Desai,rajubakhshi@example.com,+918394850540,Female,18,66.4,2.7,0,Medium,No,Marketing,7.37,2,31,1
STU_188435,Vidhi Chaudhari,urishillanarula@example.com,+918919962384,Male,22,95.0,3.6,0,High,No,HR,5.75,8,34,0
STU_707854,Harita Nair,zayyan88@example.net,+916813873590,Female,20,70.3,4.7,0,High,No,Marketing,5.77,6,14,0
STU_984950,Gaurika Sengupta,lukepadmanabhan@example.org,+916142693281,Female,22,86.5,3.8,0,Medium,No,Marketing,7.94,1,18,0
STU_325572,Lipika Kothari,shethpooja@example.net,+919199475859,Female,23,72.9,2.9,0,Low,No,HR,6.83,2,44,0
STU_990742,Jackson Seshadri,balaluke@example.org,+918389806623,Male,20,86.6,4.4,0,High,Yes,HR,7.74,3,46,0
STU_938815,Elijah Chacko,mreddy@example.org,+918878638582,Male,21,77.8,6.7,0,Low,No,HR,5.45,6,17,1
STU_102366,Rayaan Ravel,ysankaran@example.net,+916000369079,Female,19,86.0,1.2,0,Medium,No,HR,6.76,8,24,0
STU_125450,Yadavi Iyengar,fpalan@example.com,+918226779865,Female,22,95.4,2.7,0,High,No,HR,8.37,8,43,0
STU_455250,Jagdish Devi,janujadasgupta@example.net,+919466080739,Male,18,75.1,5.4,1,Medium,Yes,HR,8.32,9,28,1
STU_593979,Henry Kunda,ladfalan@example.net,+919362068578,Female,23,97.7,6.7,1,High,No,Marketing,6.62,9,22,0
STU_770075,Anjali Swamy,tarakkala@example.net,+918393126497,Female,19,92.1,4.6,1,Medium,No,Marketing,7.83,4,46,0
STU_306094,Jai Madan,watika75@example.com,+916320161438,Female,22,90.1,2.0,1,High,No,Marketing,6.11,1,42,0
STU_755963,Falak Arya,esathe@example.net,+916031039409,Female,22,77.7,3.4,0,Low,No,Marketing,5.65,6,39,0
STU_408381,Dalaja Dora,upasna30@example.net,+919628442986,Male,22,63.1,12.0,0,High,Yes,HR,7.01,9,29,0
STU_890554,Neelima Kale,lekha46@example.net,+918946010907,Male,22,66.7,10.3,0,High,No,HR,6.31,6,6,0
STU_253763,Praneel Karan,ansh93@example.org,+919998785589,Male,22,88.8,2.2,0,Medium,No,Marketing,5.0,9,31,1
STU_422096,Neha Agate,nagarmaanas@example.org,+919914459710,Male,23,73.2,2.5,0,Medium,No,Marketing,5.99,5,33,0
STU_918485,Aahana Dayal,sanyabandi@example.net,+919549040918,Female,23,80.8,3.2,0,Medium,Yes,HR,7.48,7,24,0
STU_890188,Meghana Thaman,csubramanian@example.com,+918654762841,Female,18,86.6,7.0,0,High,No,HR,7.82,9,9,0
STU_418148,Om Sachdev,omyasubramanian@example.org,+918406152280,Male,19,83.1,3.1,0,Medium,No,HR,7.69,2,29,0
STU_917975,Udarsh Nagarajan,faris63@example.com,+918551849246,Female,23,93.4,3.1,0,Medium,No,Marketing,7.68,4,10,0
STU_293310,Yug Narayanan,cdivan@example.net,+919014615390,Male,18,83.6,6.8,0,Low,No,Marketing,8.51,3,20,0
STU_684668,Sanya Ramakrishnan,nayarria@example.net,+918982342764,Male,21,90.9,3.3,0,Low,No,HR,8.15,5,11,0
STU_769172,Wakeeta Hora,johalbenjamin@example.net,+919117676962,Female,18,69.4,4.5,0,High,No,Marketing,7.85,6,32,0
STU_959547,Tanvi Karpe,forum82@example.net,+917524996639,Male,18,80.8,3.3,0,Medium,No,HR,8.5,3,30,0
STU_278558,Ekalinga Dalal,idikadalal@example.org,+919375317689,Male,18,69.9,4.8,1,Low,No,HR,7.68,3,20,0
STU_329838,Maanav Sarma,zbhatt@example.net,+919517577028,Female,19,88.1,6.9,1,High,Yes,Marketing,7.99,5,27,1
STU_358291,Chaitaly Kata,sarinvasatika@example.net,+918558067522,Male,20,82.4,4.5,1,High,No,HR,7.85,4,30,1
STU_993986,Meera Sachdev,pbawa@example.org,+916428459531,Female,23,69.6,9.8,1,High,No,Marketing,7.02,2,36,1
STU_832482,Manbir Oak,natarajanchandani@example.org,+919588771082,Male,20,59.4,7.4,0,Medium,No,Marketing,6.17,9,22,0
STU_784038,Chakradev Bala,agastyabhatti@example.org,+917829784775,Male,21,96.0,2.7,1,Medium,Yes,Marketing,6.27,8,32,1
STU_428375,Banjeet Pandey,prasadshivani@example.com,+916043784910,Female,21,81.6,1.7,0,Low,No,Marketing,7.0,2,9,0
STU_399704,Ryan Handa,dbhargava@example.com,+916768812328,Female,19,82.1,1.6,0,Low,No,HR,7.41,6,28,1
STU_961499,Varsha Mannan,vasanaravel@example.net,+919167494774,Female,20,74.3,7.3,0,Medium,No,HR,7.24,7,25,1
STU_633257,Indira Pradhan,ekaja83@example.net,+919724097693,Male,18,92.2,2.6,0,Medium,No,HR,7.97,2,14,0
STU_182892,Arin Thaker,toorradha@example.org,+917771249287,Male,18,69.9,6.2,1,Medium,No,HR,6.66,6,12,1
STU_975288,Ekani Varma,dgara@example.com,+916678739012,Male,20,58.9,10.9,0,Medium,No,Marketing,7.03,5,42,0
STU_995092,Rajeshri Nadkarni,yatansubramaniam@example.org,+919143089363,Male,23,90.7,3.6,1,Medium,Yes,HR,6.19,7,28,1
STU_304479,Viraj Taneja,kramanathan@example.org,+919796936237,Male,23,89.8,2.0,0,Medium,No,Marketing,5.85,3,48,0
STU_766717,Saumya Andra,quincymagar@example.net,+918638396361,Male,19,82.8,3.8,0,Low,No,HR,6.49,9,31,0
STU_324740,Saumya Ramakrishnan,aarushgrewal@example.net,+918697100001,Female,20,90.8,2.5,0,High,No,Marketing,6.95,3,21,1
STU_500426,Radha Kapur,osagar@example.net,+917100556512,Female,23,93.7,3.3,0,High,No,Marketing,5.22,8,38,1
STU_244376,Vedika Thaker,ygulati@example.com,+916959009486,Male,23,88.7,2.7,0,High,No,Marketing,5.0,8,17,0
STU_229496,Ranbir Srinivas,georgeagrawal@example.org,+916663897211,Male,20,88.8,8.3,0,Medium,No,HR,7.2,2,45,0
STU_562835,Nicholas Dhingra,arajagopal@example.net,+919334240548,Male,19,95.4,6.5,0,Medium,No,HR,6.51,8,26,1
STU_718827,Dhriti Singhal,vsarin@example.org,+916324671398,Male,22,96.5,6.7,0,Medium,No,HR,9.2,6,30,0
STU_223851,Dev Datta,ekavir88@example.net,+919524683777,Female,19,81.2,3.9,1,Medium,No,HR,6.98,7,47,1
STU_773392,Zashil Dass,manansarin@example.org,+919089773088,Female,21,69.9,10.1,1,Low,No,HR,5.78,1,42,1
STU_912014,Siya Din,ichakrabarti@example.com,+918914426515,Female,18,81.6,1.9,1,High,No,HR,6.77,8,36,1
STU_701143,Rachana Kata,zansi88@example.org,+917849692424,Male,23,94.2,6.3,0,High,No,HR,6.02,6,30,1
STU_829570,Girik Sinha,saggarwal@example.net,+918454574412,Female,23,61.0,3.4,3,Medium,No,HR,7.41,2,21,1
STU_769206,Baghyawati Borra,wchander@example.org,+919074661960,Male,19,80.8,1.7,0,Medium,No,Marketing,8.47,7,36,0
STU_542013,Karan Parekh,evig@example.com,+917524381649,Male,19,85.5,3.6,0,Medium,No,HR,6.28,7,20,0
STU_363722,Vivaan Butala,unnati17@example.net,+917305766994,Female,23,85.2,1.1,0,Low,Yes,Marketing,6.0,9,41,1
STU_705258,Sachi Murthy,jeet96@example.com,+918534104345,Male,23,79.3,4.6,0,Medium,No,Marketing,7.73,7,41,1
STU_738935,Baghyawati Biswas,avnivarma@example.com,+917390801379,Male,20,95.1,4.4,2,Low,Yes,Marketing,8.52,1,23,1
STU_100814,Adya Memon,rayyochana@example.org,+917765492054,Female,18,83.2,4.2,1,Medium,No,Marketing,10.0,8,43,0
STU_738299,Vrinda Pai,umang56@example.com,+918691817671,Female,18,88.2,4.8,0,Medium,No,Marketing,7.24,2,29,0
STU_597221,Jalsa Memon,omishaverma@example.com,+919811656431,Female,19,89.7,4.7,0,High,No,Marketing,7.59,6,27,0
STU_257949,Balvan Karpe,rmitter@example.net,+919953995389,Male,20,75.4,6.0,0,Medium,No,HR,7.22,6,34,0
STU_531481,Garima Sankar,vaishnavivig@example.org,+917039646833,Female,18,88.3,5.7,1,Medium,No,HR,6.64,8,9,0
STU_230900,Chandran Kata,tloke@example.net,+919615363797,Female,22,90.1,12.8,0,High,No,Marketing,8.11,2,32,0
STU_246698,Priya Kunda,sanaya40@example.com,+916376114706,Female,22,89.3,7.0,1,High,No,HR,6.73,9,27,1
STU_363244,Xavier Misra,theodorechauhan@example.org,+918135996613,Female,22,74.3,1.8,0,Medium,No,Marketing,7.91,1,41,0
STU_745255,Oviya Dubey,arunima30@example.org,+917292960540,Female,19,80.3,1.8,0,Low,Yes,HR,7.3,4,25,0
STU_228217,Banjeet Dhingra,darpan51@example.com,+916127287841,Female,20,89.9,5.1,0,Medium,Yes,Marketing,7.88,6,38,0
STU_565862,Sai Murty,khatrireva@example.net,+918822677721,Male,21,81.5,3.0,0,High,No,HR,6.55,6,17,1
STU_884445,Abha Nayar,xvenkataraman@example.org,+919022949118,Male,18,81.4,1.0,1,Medium,No,HR,5.68,3,35,0
STU_989719,Nidhi Barad,syogi@example.com,+919056299655,Male,22,96.1,4.2,0,Medium,No,HR,5.8,7,18,0
STU_938920,Divya Bera,eeshakakar@example.com,+918201159209,Female,19,74.4,8.4,0,Medium,No,Marketing,6.64,2,27,0
STU_910799,Adweta Sur,kibejagrati@example.org,+917777584513,Male,20,80.0,2.0,0,High,Yes,HR,7.07,5,30,0
STU_941268,Ikbal Kapoor,dgill@example.com,+916133998338,Male,19,80.2,5.0,2,Medium,No,HR,5.78,1,49,1
STU_194329,Advik Loyal,cmajumdar@example.com,+919157756125,Female,18,54.9,3.5,1,High,No,HR,7.49,9,5,1
STU_189890,Nakul Dewan,vinaya25@example.org,+918108392932,Male,23,87.3,11.6,0,Medium,No,HR,7.31,4,22,0
STU_905088,Patrick Pal,ijaya09@example.net,+916523910286,Female,19,64.8,3.5,0,High,No,HR,6.58,9,35,0
STU_441180,Madhav Dani,upadhyaynoah@example.org,+916498239300,Male,22,83.2,2.2,0,Medium,Yes,HR,6.22,2,10,1
STU_763003,Abhiram Kuruvilla,johalzashil@example.com,+918148169782,Male,22,95.0,9.3,0,Medium,No,Marketing,7.04,9,6,1
STU_938237,Sanya Sankaran,zhayer@example.com,+918675515089,Male,22,71.2,3.6,0,Medium,No,Marketing,9.63,1,28,0
STU_398691,Chanchal Brahmbhatt,batrachaitaly@example.com,+918763606883,Female,20,89.0,7.1,0,High,No,Marketing,7.58,2,15,0
STU_269010,Pallavi Yohannan,praneelravel@example.com,+916008363456,Female,19,90.3,4.8,1,High,No,Marketing,6.31,9,26,1
STU_298237,Chandresh Soni,kavya97@example.org,+916808231527,Male,18,89.5,3.7,1,High,No,Marketing,7.46,1,43,1
STU_867383,Aarna Kade,advayzacharia@example.org,+917207896376,Male,21,93.0,3.8,0,High,No,HR,6.05,5,5,0
STU_627606,Manan Handa,pradhanyashawini@example.com,+917273099777,Male,19,92.3,3.6,1,Medium,Yes,HR,7.05,2,14,1
STU_606491,Liam Sandal,orinder91@example.net,+918161945514,Female,20,81.1,4.8,2,High,No,Marketing,5.9,2,41,1
STU_511986,Vasudha Bhatt,dbahl@example.com,+917361572767,Female,20,76.5,7.7,0,Medium,No,Marketing,8.13,2,38,0
STU_928398,Aadi Manda,wsekhon@example.org,+918539264893,Male,23,97.0,6.8,0,Low,No,HR,8.2,3,26,0
STU_554008,Dakshesh Mani,atwalfrado@example.net,+916224256785,Female,22,65.0,13.4,1,Medium,No,HR,6.07,5,32,0
STU_834161,George Narang,yashvidatta@example.com,+919841443293,Male,21,85.3,2.8,0,Medium,No,HR,9.32,6,28,0
STU_497358,William Chatterjee,sahotanitara@example.net,+916770186332,Female,21,88.0,11.5,1,Medium,No,Marketing,8.86,6,18,1
STU_188253,Ishaan Dutta,panini01@example.org,+916399494091,Male,21,81.5,3.8,2,Medium,No,HR,7.17,3,18,1
STU_933005,Oni Mander,chanderanay@example.net,+919251324286,Female,20,86.1,4.4,0,Medium,No,Marketing,7.98,4,47,0
STU_635118,Radha Kalla,zsachdev@example.org,+918410365483,Female,21,69.1,3.7,1,High,No,HR,5.0,7,18,1
STU_214239,Yashawini Bhatt,siddharthanne@example.com,+919823893634,Female,18,88.2,7.5,1,Medium,No,HR,7.09,1,12,0
STU_724157,Aachal Menon,skaran@example.net,+917974832845,Female,21,81.9,4.5,0,Low,No,HR,9.81,2,42,0
STU_866737,Divya Rama,dakshesh32@example.org,+918352994926,Female,20,94.9,5.6,0,Medium,No,HR,6.71,2,28,0
STU_465689,Joshua Sehgal,wnagarajan@example.org,+918799130764,Male,21,87.8,7.8,3,High,No,Marketing,9.36,2,46,1
STU_128581,Varenya Chakraborty,kundasamar@example.org,+919665453678,Male,19,93.7,12.2,0,Medium,No,HR,6.46,2,49,1
STU_806742,Rishi Subramanian,zinal56@example.com,+917858560605,Female,20,91.9,4.6,0,Medium,No,Marketing,8.11,6,46,0
STU_862468,Veda Chauhan,ayushghose@example.org,+916546920978,Female,19,80.4,5.3,1,Low,No,Marketing,6.93,5,47,0
STU_294388,Vinaya Lal,oeshi48@example.com,+919620020720,Male,18,76.5,9.1,0,High,Yes,Marketing,6.87,7,49,0
STU_792821,Brinda Hora,mitalimahal@example.org,+916162549045,Male,18,87.5,4.1,0,Medium,No,HR,6.14,5,21,1
STU_190576,Tarak Bala,hbhagat@example.com,+916256609560,Male,22,76.5,5.7,0,Medium,No,Marketing,7.58,2,29,0
STU_381423,Zayan Tara,amol54@example.com,+917823979581,Female,22,65.3,3.3,0,Low,No,Marketing,7.95,4,39,1
STU_916533,Andrew Narayan,kashishsahota@example.org,+919904616784,Male,22,79.5,3.0,1,High,No,Marketing,5.0,9,22,1
STU_955611,Om Sanghvi,sarthak38@example.com,+919538789354,Male,20,66.9,4.2,0,Medium,No,Marketing,6.7,4,22,0
STU_177261,Ikshita Bahl,abhimanyuraj@example.org,+919929567822,Female,20,88.9,6.4,0,Medium,No,Marketing,8.95,7,42,0
STU_538522,Yahvi Balan,esankaran@example.net,+916258103317,Male,18,92.5,10.9,0,High,No,HR,6.6,6,45,0
STU_856365,Upadhriti Oza,nagarharsh@example.org,+917097135136,Male,19,68.4,7.1,0,Low,No,Marketing,5.78,1,43,0
STU_634211,Praneel Char,barkha53@example.net,+918661159254,Female,23,70.4,1.6,1,High,No,HR,7.16,8,8,1
STU_776774,Ekta Bhandari,choudhrybarkha@example.com,+916679356304,Male,22,98.2,3.8,0,Medium,No,HR,6.81,6,15,1
STU_307252,Rehaan Keer,kumertripti@example.com,+916031791262,Female,22,93.8,4.4,0,Low,No,Marketing,7.39,5,20,0
STU_705998,Eesha Vohra,bumbvaishnavi@example.net,+917505188964,Male,22,90.1,2.5,0,Medium,No,HR,7.86,2,31,0
STU_597800,Abdul Garg,pkashyap@example.org,+917670621597,Male,22,84.8,4.9,2,Medium,No,Marketing,8.89,2,23,1
STU_630694,Wishi Bhavsar,wriddhishvig@example.org,+918119654264,Male,19,93.6,8.3,0,Low,No,Marketing,7.72,5,32,0
STU_609481,Naksh Handa,voommen@example.org,+918756383665,Female,18,98.7,6.2,2,Medium,No,HR,6.35,1,46,1
STU_762033,Rachita Chaudhari,karanshanker@example.net,+919191684392,Female,21,87.4,4.0,1,Medium,No,Marketing,5.45,6,18,1
STU_671960,Jai Rattan,ebhandari@example.com,+917463549375,Female,23,82.2,3.6,0,Medium,No,Marketing,7.94,7,5,0
STU_198147,Ethan Sarraf,sanaya30@example.net,+918064982106,Female,20,73.3,1.5,0,Low,No,Marketing,6.87,8,38,0
STU_894189,Wridesh Muni,surigaurangi@example.net,+919842035053,Male,21,91.0,6.0,0,Medium,Yes,Marketing,5.9,2,26,0
STU_609438,Yashasvi Bhagat,nitesh87@example.com,+919442053458,Female,18,87.4,4.0,0,Medium,No,Marketing,6.0,2,16,1
STU_324491,Ishanvi Lad,goyallibni@example.com,+916356857050,Female,21,95.2,2.6,1,Medium,No,Marketing,7.25,3,5,1
STU_339198,Advay Divan,hamsini99@example.net,+917986056100,Male,18,89.3,5.4,0,Low,No,HR,8.87,1,31,0
STU_262338,Aashi Sha,baralsimon@example.net,+916369907764,Female,18,65.1,4.6,0,Medium,Yes,Marketing,6.76,1,42,0
STU_986651,Abdul Mishra,kkalita@example.com,+916841716655,Male,22,82.4,4.1,0,Medium,Yes,HR,6.1,7,48,1
STU_770490,Yuvraj Ravel,darpanpillai@example.com,+918394823687,Female,23,90.9,4.4,0,High,Yes,HR,6.59,1,12,0
STU_704753,Osha Hegde,bhargavapanini@example.org,+919802805157,Female,19,92.2,1.2,0,High,No,HR,7.92,9,49,0
STU_731489,Xavier Bahri,ybhattacharyya@example.com,+916899904672,Female,19,84.6,2.0,1,High,Yes,Marketing,5.79,1,10,1
STU_534670,Alexander Bandi,brijesh68@example.net,+917431602178,Male,19,63.0,3.4,0,High,No,Marketing,7.06,9,7,0
STU_195258,Ethan Mane,david34@example.net,+919821838070,Male,20,81.9,5.0,0,High,No,Marketing,5.49,1,27,0
STU_413611,Mitesh Dua,parth70@example.org,+918433723802,Male,20,84.3,7.2,0,Medium,No,HR,7.87,7,48,0
STU_512306,Gautami Saini,shettyxalak@example.org,+919229770605,Female,22,77.2,4.5,0,Medium,No,HR,6.93,5,10,0
STU_897615,Sachi Deshpande,rattanoliver@example.net,+918420449084,Male,21,89.8,1.0,0,High,Yes,Marketing,6.79,3,30,0
STU_812474,Peter Chowdhury,jeetbahri@example.net,+918244578069,Female,19,87.9,2.4,1,High,No,Marketing,7.04,2,35,1
STU_325487,Jacob Parmer,wridesh19@example.net,+917815035731,Male,22,60.7,7.6,0,Low,No,HR,6.53,5,13,0
STU_863286,Libni Minhas,osanghvi@example.net,+918281324733,Female,23,87.6,5.0,0,High,No,HR,7.74,8,24,0
STU_678010,Urishilla Aggarwal,darikajain@example.org,+916099616853,Male,22,93.6,5.0,0,Medium,No,Marketing,7.04,3,26,0
STU_183859,Harita Kashyap,balayyachana@example.org,+918358271089,Female,20,87.1,4.9,0,Medium,No,Marketing,5.77,5,49,1
STU_812485,Tanish Kuruvilla,patlaekanta@example.net,+916922893216,Male,21,97.3,3.7,0,High,No,HR,5.0,4,26,0
STU_422728,Samarth Barad,qgarg@example.org,+918314016600,Male,19,96.3,5.7,0,Low,Yes,Marketing,5.8,3,7,0
STU_716616,Naksh Deshmukh,vshanker@example.com,+917540578952,Male,21,79.6,2.1,0,Medium,No,Marketing,5.46,8,6,1
STU_681774,Atharv Mand,kumerbimala@example.com,+916505203904,Male,20,86.3,7.3,0,High,No,HR,8.46,3,35,0
STU_618387,Ishani Rege,jackson85@example.com,+918691924861,Male,18,76.5,3.4,1,Low,No,HR,7.13,7,21,0
STU_223226,Suhani Dhawan,noahparikh@example.org,+916263067723,Male,22,64.2,10.7,0,High,No,Marketing,8.36,6,19,0
STU_493642,Wriddhish Sachar,bassimaanas@example.net,+919696029606,Female,22,64.1,3.1,2,High,No,HR,6.81,9,49,1
STU_640942,Ansh Divan,suhanisheth@example.com,+917942843414,Female,19,92.3,7.3,1,Medium,No,Marketing,6.66,9,44,1
STU_715111,Tanmayi Vig,deabha@example.org,+919524675746,Male,18,75.3,3.9,1,High,No,HR,7.58,4,15,1
STU_208073,Damini Pandya,ishanisule@example.net,+919663477141,Male,21,72.2,2.7,1,Medium,No,HR,6.62,5,18,0
STU_392929,Krisha Kurian,yagnesh68@example.com,+919920918078,Male,23,90.3,5.8,1,High,No,HR,7.26,6,46,1
STU_884608,Alka Narasimhan,jhayer@example.org,+918248813508,Male,19,93.1,3.7,1,High,No,HR,7.42,5,27,0
STU_222561,Nidra Biswas,yashawini49@example.org,+918958113183,Female,19,81.5,8.6,0,Medium,Yes,Marketing,7.33,3,30,0
STU_706822,Chanchal Sankar,mkarpe@example.com,+919585987890,Female,23,64.4,3.8,0,High,No,HR,8.04,1,13,0
STU_628036,Aishani Rao,zashil77@example.org,+919900181199,Female,23,86.3,5.2,0,High,No,Marketing,6.59,4,49,0
STU_705735,Warhi Yogi,zilmiljain@example.net,+917520702678,Female,20,76.5,7.8,0,Low,No,Marketing,5.0,3,29,0
