student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,department,cgpa,project_score,coding_skills,dropout_status
STU_869675,Nakul Sagar,lohitkeer@example.net,+916266121497,Male,18,93.7,3.3,0,Medium,No,CS,8.79,66,2,0
STU_187049,Bakhshi Saran,khoslayagnesh@example.org,+918521752538,Male,23,92.2,4.0,1,Medium,No,EC,4.76,20,1,1
STU_958606,Faqid Pandya,falakmandal@example.org,+919349665488,Female,20,88.9,6.4,0,High,No,ME,7.07,93,1,0
STU_931610,Chakradev Wable,siddharth64@example.com,+917536690656,Male,23,72.4,4.3,0,Medium,No,ME,5.98,46,7,0
STU_494246,Vasana Wali,vyanjanaaggarwal@example.net,+919297433903,Female,22,95.9,2.0,0,High,No,EC,6.59,93,5,0
STU_848496,Amaira Kaul,fmitter@example.org,+917951293665,Male,21,74.8,3.5,0,High,No,EC,4.87,82,8,0
STU_559298,Vrinda Khalsa,godabrinda@example.net,+918208467954,Female,22,89.0,6.5,1,Medium,No,CS,6.02,65,2,0
STU_759849,Radhika Minhas,msankaran@example.net,+919331210824,Male,18,89.6,5.8,0,High,Yes,ME,8.0,80,2,1
STU_438603,Luke Chowdhury,xwalla@example.org,+919678121152,Female,21,83.7,3.9,0,Medium,Yes,ME,5.92,74,4,0
STU_633905,Yochana Palla,veda49@example.net,+917244512460,Female,18,84.1,7.5,0,Medium,No,CS,6.79,48,1,0
STU_549957,Zilmil Gokhale,iramanathan@example.org,+916046578540,Male,20,93.7,4.6,0,Low,No,EC,6.26,59,2,0
STU_846933,Rishi Sodhi,odika91@example.net,+916348869103,Female,19,79.7,1.8,0,Low,No,EC,7.39,25,8,0
STU_859716,Jyoti Krish,oshamody@example.org,+916312041526,Male,21,94.6,6.5,1,Medium,No,CS,7.36,76,9,0
STU_109732,Lopa Chaudhary,garamaanav@example.org,+917324010244,Male,21,89.3,7.2,0,High,No,EC,5.9,97,1,0
STU_202023,Vansha Wadhwa,smaharaj@example.org,+918856057788,Female,23,77.6,2.7,0,Medium,No,EC,8.24,23,8,0
STU_843596,Anamika Mital,karan34@example.net,+918245809209,Male,23,99.4,4.0,1,Medium,No,ME,7.2,28,6,0
STU_291403,Mohini Nagar,unni05@example.net,+917416748501,Female,20,69.2,4.3,0,High,No,EC,6.11,26,5,0
STU_608782,Diya Muni,jeevika54@example.com,+919128142119,Female,23,85.7,3.0,0,Medium,Yes,ME,6.52,36,3,0
STU_661368,Gaurika Krishnamurthy,darawazir@example.net,+919392051170,Male,20,85.5,2.7,0,Low,No,ME,9.81,93,7,0
STU_351575,Aditya Butala,zbuch@example.com,+917023215098,Female,20,68.3,10.3,0,Low,No,CS,6.62,73,4,0
STU_874092,Jackson Sandal,dborde@example.org,+917402322482,Female,23,69.0,5.6,0,Medium,No,CS,6.18,79,7,0
STU_291586,Ganga Sami,rajahemangini@example.com,+918833964735,Male,21,67.2,2.7,0,Medium,No,ME,6.29,51,3,0
STU_313637,Dakshesh Kara,agarwaltanay@example.org,+919771409710,Female,20,98.9,3.3,0,Medium,No,EC,7.82,81,2,1
STU_224441,Rachit Bhatia,cboase@example.com,+919569927334,Male,20,96.5,4.4,0,Low,Yes,CS,7.78,65,6,0
STU_848946,Tarak Parmar,bandizayan@example.net,+918016491010,Female,20,86.9,0.5,0,Low,No,CS,4.0,62,5,1
STU_533609,Neelima Kadakia,bachittaratwal@example.org,+916885875596,Female,23,84.5,1.8,0,Medium,No,CS,6.95,60,1,0
STU_887980,Omya Sane,abeertella@example.com,+919130984519,Male,21,93.1,1.9,0,Medium,No,CS,7.33,26,9,0
STU_855247,Varsha Murty,hvarughese@example.org,+917627901597,Male,20,81.2,3.1,0,High,No,ME,5.77,63,5,0
STU_463988,Bakhshi Basu,charitapadmanabhan@example.net,+919217712716,Male,22,81.9,6.6,0,Medium,No,CS,7.59,28,4,0
STU_787574,Ekta Kar,saumyasheth@example.org,+919115852523,Male,23,76.2,4.8,0,Low,No,CS,5.63,27,6,0
STU_206043,Rajeshri Mangat,xbabu@example.org,+916052811538,Female,21,88.6,4.2,0,Low,No,CS,7.34,20,5,0
STU_462937,Kala Walla,djhaveri@example.net,+917006480103,Male,22,85.5,3.4,1,High,No,CS,7.68,71,1,0
STU_563326,Vrinda Bhandari,baradchavvi@example.com,+919280807397,Male,23,95.5,3.4,0,Medium,No,EC,6.97,39,5,0
STU_512034,Laban Dewan,aadi78@example.org,+917931348802,Male,20,91.1,4.4,0,High,No,CS,6.75,44,7,0
STU_249529,Warjas Din,orinder08@example.org,+917622240269,Female,21,82.6,3.5,0,Medium,No,CS,6.7,79,3,0
STU_553140,Sachi Joshi,darchanakya@example.org,+916841712640,Female,22,82.2,2.1,0,Medium,No,EC,5.77,25,9,0
STU_455188,Naksh Shetty,gkulkarni@example.com,+917150075061,Male,20,68.9,5.1,0,Medium,No,CS,8.24,83,9,0
STU_469058,Ikbal Sabharwal,eeshadani@example.net,+918633635665,Female,23,77.6,3.1,0,Medium,No,EC,6.02,68,3,0
STU_571261,Dayamai Edwin,zbhargava@example.com,+918749857231,Female,21,79.8,4.2,0,High,No,EC,5.3,69,6,0
STU_469708,Yahvi Ramakrishnan,tejas85@example.com,+918431930669,Male,23,76.8,8.0,0,Low,No,EC,6.88,73,6,0
STU_903646,Oscar Chopra,maharajdakshesh@example.com,+916928341685,Male,20,78.9,3.3,0,Medium,No,ME,5.53,76,1,1
STU_181938,Idika Bose,qmukherjee@example.org,+918260702434,Male,19,80.7,3.8,0,Medium,No,ME,8.56,25,3,0
STU_791179,Yashodhara Naik,triyaatwal@example.org,+918719617845,Female,18,92.2,0.9,0,Low,Yes,ME,8.11,45,9,0
STU_691564,Zashil Shan,warda34@example.net,+917429052015,Male,23,81.8,5.7,0,Medium,No,ME,7.54,80,6,0
STU_909956,Januja Lad,kabirsinghal@example.net,+919104516258,Female,21,95.7,4.0,1,Medium,Yes,CS,7.29,91,9,0
STU_654191,Harrison Palla,falaknagar@example.org,+918006786788,Female,19,92.9,1.6,0,High,No,ME,5.33,87,3,1
STU_664173,Bimala Chhabra,ganga42@example.com,+916072842919,Female,23,91.5,3.4,0,Medium,No,EC,5.28,24,6,0
STU_616012,Henry Kapadia,bhanumatidyal@example.net,+918746837610,Male,23,81.7,4.1,0,Medium,No,CS,7.55,30,5,0
STU_276437,Yasti Goel,oscar85@example.com,+919392877558,Male,22,79.5,7.0,0,Medium,No,EC,7.58,88,5,0
STU_221027,Ansh Magar,muttiubika@example.com,+917462416687,Male,23,77.0,4.0,0,Low,No,ME,7.25,66,8,0
STU_109880,Abha Srivastava,nachiket80@example.org,+917271756216,Female,22,94.4,6.8,0,Medium,No,ME,6.11,42,1,0
STU_966666,Champak Oza,tdevi@example.net,+918621047116,Male,21,69.1,2.9,0,Medium,No,ME,4.0,38,1,0
STU_181294,Girik Iyengar,norichristopher@example.com,+916584263487,Male,18,87.7,7.1,0,High,Yes,CS,7.24,32,8,0
STU_529648,Suhani Ram,vigpooja@example.com,+917100441785,Female,23,91.4,2.1,0,Medium,Yes,ME,7.42,64,2,0
STU_201530,Brijesh Menon,bhavyadhaliwal@example.net,+918808874519,Male,19,66.5,6.4,0,High,No,ME,7.42,59,7,0
STU_222861,Ria Kata,girish08@example.com,+919380059478,Female,18,85.9,1.3,0,Medium,No,CS,5.77,74,6,0
STU_839498,Chaman Deo,xavier89@example.com,+918061213017,Male,23,63.1,4.6,0,High,No,EC,6.64,22,1,1
STU_860438,Indali Parsa,pandyameera@example.org,+917375849483,Female,18,78.7,0.7,0,Medium,No,CS,6.55,36,2,0
STU_379618,Thomas Bawa,amruta10@example.net,+918609203588,Female,21,94.7,0.7,0,High,No,EC,8.34,71,8,0
STU_407486,Frado Raju,quincyravi@example.org,+919192433508,Male,23,89.9,5.0,1,Low,No,ME,4.66,86,8,0
STU_801566,Viraj Chokshi,chaaya34@example.com,+918795205585,Male,21,81.1,4.6,0,Medium,No,EC,6.39,74,5,0
STU_596512,Harita Sathe,ranveer61@example.com,+919170032176,Female,20,92.3,2.3,1,High,No,ME,6.67,43,6,0
STU_536422,Patrick Kurian,badamiyashodhara@example.com,+917046404673,Female,20,91.0,3.5,0,Medium,Yes,CS,5.88,60,9,0
STU_216552,Yuvraj Bakshi,ghosedominic@example.org,+919705116679,Female,18,93.8,4.0,0,Medium,No,CS,8.09,27,7,0
STU_704183,Shravya Bansal,watikadeol@example.org,+917266355228,Female,21,65.5,4.3,0,Low,Yes,CS,6.71,48,8,0
STU_214858,Janani Anand,fbajwa@example.com,+917327399593,Male,18,80.0,6.3,0,High,No,EC,7.28,96,5,0
STU_842547,Nachiket Chatterjee,zbora@example.com,+919839573434,Female,21,53.0,3.2,0,Low,No,CS,4.57,25,4,1
STU_715895,Nathan Sagar,zperi@example.net,+916774224069,Female,23,89.0,2.4,0,Low,No,EC,6.2,99,8,0
STU_871282,Vinaya Mohanty,jananisarma@example.org,+916090350613,Female,19,69.2,6.2,0,Medium,No,EC,8.48,96,5,0
STU_471856,Balvan Dube,rbansal@example.net,+916610575627,Female,18,91.7,2.2,0,Low,No,EC,8.14,93,4,0
STU_437787,Osha Batta,lapte@example.com,+918765527081,Female,18,89.0,7.5,0,High,No,CS,6.86,59,9,0
STU_904994,Rachana Mukherjee,devifariq@example.org,+918259493386,Female,20,70.4,0.7,0,High,No,ME,7.76,84,8,0
STU_117764,Laban Sankaran,sarafimaran@example.net,+916345097177,Female,18,59.9,7.5,0,Medium,No,CS,6.88,86,8,0
STU_411422,Adweta Sandal,chavvibasak@example.org,+917578432435,Female,20,82.5,0.6,0,Medium,No,ME,7.59,27,8,0
STU_952593,Shivansh Balakrishnan,hemani35@example.com,+916994885473,Male,20,87.5,10.9,0,High,Yes,ME,7.59,20,5,0
STU_185483,Watika Vyas,kadakiayashoda@example.org,+916937708915,Male,23,92.5,2.7,0,High,Yes,CS,5.37,92,2,0
STU_211118,Ekalinga Varughese,pathakwidisha@example.com,+919609870660,Female,21,93.5,3.6,0,Low,No,EC,7.22,38,3,0
STU_797798,Ryan Chauhan,jyoti28@example.com,+918358282059,Female,21,75.7,4.9,0,Medium,No,CS,7.66,52,2,0
STU_990189,Gaurangi Bassi,hsrivastava@example.com,+919761975134,Male,20,83.6,7.3,0,High,No,ME,6.31,88,9,0
STU_870707,Radha Chana,hamsini86@example.net,+919718923237,Female,19,72.8,3.9,0,High,No,ME,5.64,31,9,0
STU_520764,Samesh Rai,traju@example.com,+916141774051,Male,21,84.8,2.7,0,Medium,No,ME,6.84,34,9,0
STU_729836,Ranveer Walia,kavyaacharya@example.com,+918320933197,Male,21,72.7,5.0,0,Low,No,ME,7.12,91,6,0
STU_446707,Manbir Mohanty,isethi@example.org,+919614878566,Male,19,75.0,6.3,1,Medium,No,EC,8.12,40,6,0
STU_436157,Omisha Srinivasan,igour@example.org,+916458056158,Female,22,90.7,8.3,0,Medium,No,CS,8.54,55,2,0
STU_383511,Vincent Chander,nadigmaanas@example.com,+917456082704,Female,22,81.9,1.0,0,Medium,No,EC,8.79,66,4,0
STU_951331,Girish Gulati,garimasabharwal@example.net,+919862638356,Male,23,93.1,5.1,1,Medium,No,ME,7.62,63,6,0
STU_756893,Krish Chauhan,ihayer@example.com,+916267662670,Female,18,49.1,3.9,0,High,Yes,EC,6.16,75,3,1
STU_502438,Chandani Vohra,takshivansh@example.org,+919801259304,Male,21,95.2,4.8,0,Medium,No,EC,6.8,66,8,0
STU_538783,Zashil Mallick,zayan07@example.net,+918018674361,Female,23,78.2,5.6,1,High,No,EC,7.96,85,9,0
STU_210979,Shivansh Bir,jeevika67@example.org,+917726543104,Male,18,63.9,7.9,1,Medium,No,EC,6.28,95,9,0
STU_443565,Wridesh Ahuja,ranveersachar@example.net,+917692063262,Female,20,79.5,4.3,1,Medium,No,EC,8.82,77,3,0
STU_658133,Varsha Khatri,mistryishwar@example.com,+918933289559,Male,21,76.0,1.5,0,Medium,No,ME,5.83,60,4,0
STU_921294,Ekantika Munshi,chaudharymadhav@example.com,+919591491547,Male,19,95.0,1.3,0,High,No,ME,6.57,88,5,0
STU_631255,Lohit Hans,avni16@example.com,+918813891420,Female,19,72.8,1.3,0,Low,No,CS,4.37,87,5,0
STU_502268,Kala Sidhu,kalezehaan@example.net,+916856183680,Female,23,89.6,8.3,0,Low,No,CS,8.52,61,4,0
STU_918765,Unnati Ramesh,ronithoza@example.com,+916237933683,Male,21,81.7,1.1,0,Medium,No,CS,4.88,23,4,0
STU_804381,Sachi Savant,ethan55@example.org,+918483027694,Male,19,69.2,5.4,0,Medium,Yes,ME,5.68,66,2,1
STU_491107,Ira Rao,krishnarobert@example.org,+917331361928,Male,21,82.5,3.5,0,Medium,Yes,ME,7.54,77,3,0
STU_131540,Chatura Dara,ryan97@example.net,+917380887521,Female,19,82.8,5.0,0,Medium,Yes,CS,7.55,32,8,0
STU_935376,Raghav Mohanty,upasna62@example.org,+918124691427,Female,20,68.3,11.1,1,Medium,No,EC,6.98,90,9,0
STU_557775,Reyansh Dash,owali@example.net,+919727939321,Male,18,92.9,1.8,0,Medium,No,EC,6.16,37,1,0
STU_635902,Manya Manda,bhallaishwar@example.org,+918892141939,Female,18,93.0,5.2,1,Medium,No,ME,7.34,95,1,1
STU_406711,Kritika Dey,rehaanramesh@example.com,+918894405610,Male,21,85.7,2.6,0,High,No,CS,6.09,93,7,0
STU_384664,Maya Chokshi,bainsethan@example.com,+917305655304,Female,18,96.0,2.2,0,Medium,No,ME,7.92,27,5,0
STU_896419,Vinaya Balakrishnan,logankumar@example.org,+917111420636,Female,21,95.1,3.1,1,Medium,Yes,ME,7.0,76,9,0
STU_442486,Charan Taneja,girishkrishnan@example.com,+916810773522,Female,23,94.9,4.2,0,Medium,No,EC,7.69,60,7,0
STU_207032,Tanay Sharaf,yatan08@example.net,+919499253924,Male,18,94.0,4.7,0,Medium,No,CS,6.68,53,9,0
STU_334172,Logan Nagy,soodsathvik@example.org,+916793201481,Female,19,68.1,6.0,1,Medium,No,CS,6.14,93,2,1
STU_811744,Meera Rege,yahvitalwar@example.org,+918023402160,Male,21,79.4,1.4,0,High,Yes,CS,7.8,24,7,0
STU_761548,Vasatika Balasubramanian,bina20@example.com,+917190634132,Female,23,65.8,8.9,0,High,No,EC,6.95,50,9,0
STU_716564,Qabil Kibe,bapte@example.net,+918062145556,Female,20,91.4,5.0,0,Low,No,EC,6.84,26,6,0
STU_768154,Chameli Sant,deshmukhfalak@example.org,+918789009684,Male,21,91.4,3.2,0,Medium,No,EC,7.07,29,6,0
STU_960929,Jatin Rana,jgoyal@example.org,+916171655834,Female,21,84.3,4.6,0,Low,No,EC,7.8,44,8,0
STU_531643,Peter Subramanian,bhattacharyyacaleb@example.net,+918288069831,Female,18,72.2,9.5,0,Low,No,ME,6.14,35,1,0
STU_997814,Urishilla Modi,fanand@example.org,+918460584320,Female,19,91.6,5.4,0,Low,No,EC,6.7,63,2,0
STU_635424,Jagvi Pillay,nayararadhana@example.net,+916499970852,Male,20,94.3,5.4,2,Medium,No,ME,7.0,42,9,0
STU_592759,Dhruv Sura,sabharwalpanini@example.org,+918056587503,Female,22,87.2,10.5,1,Medium,No,CS,8.88,43,3,1
STU_378372,Ishanvi Bora,tejasbhatia@example.org,+919701291324,Female,21,92.7,5.7,0,Low,No,ME,8.22,38,6,0
STU_191107,Watika Goswami,brijesh63@example.com,+916934848418,Male,18,82.2,3.6,0,High,No,CS,5.81,47,6,0
STU_567867,Mohammed Ganesan,akamdar@example.com,+916053658042,Female,21,92.4,3.6,2,Low,No,CS,6.38,63,7,1
STU_830006,Hema Parekh,ozajonathan@example.net,+918387389271,Female,23,80.5,6.9,0,Medium,No,EC,7.24,80,6,0
STU_180370,Omkaar Saran,lsant@example.org,+919792219023,Male,20,85.4,4.5,0,Medium,No,EC,5.87,62,1,0
STU_176118,Nicholas Palla,bhavani36@example.org,+919799059940,Female,21,57.6,6.5,1,High,Yes,EC,4.5,65,1,1
STU_559896,Champak Vala,sankaronveer@example.net,+919330234899,Male,21,81.6,6.8,1,Medium,Yes,EC,4.0,82,9,0
STU_436869,Aayush Basu,jacob52@example.org,+916753793791,Male,21,81.8,0.6,0,Low,No,CS,6.86,36,3,0
STU_814436,Andrew Sachar,vaishnavimanne@example.net,+916615366133,Female,19,89.2,6.8,0,Medium,No,EC,7.66,96,2,0
STU_212545,Warda Date,dev91@example.org,+917312897190,Male,18,98.1,3.4,1,High,No,CS,6.91,69,1,0
STU_958947,Yamini Toor,hemang81@example.org,+917658701728,Female,19,78.3,4.3,0,Medium,No,EC,6.84,73,3,0
STU_919563,Caleb Deo,ria10@example.com,+919272300050,Male,20,88.0,1.1,1,High,No,CS,9.43,37,5,0
STU_427404,Sarthak Banerjee,falguni89@example.net,+919243895902,Male,20,92.6,5.1,1,Low,No,EC,6.56,88,1,1
STU_375557,Leena Iyer,sahnilibni@example.com,+918234731421,Female,20,85.4,1.5,0,Medium,No,EC,7.36,77,7,0
STU_977949,Bhavya Dutta,chandraqarin@example.com,+916123819419,Male,22,92.6,3.3,0,Medium,No,ME,4.86,21,1,1
STU_793833,Maanav Rai,bhavnavohra@example.org,+918938657299,Female,18,71.7,8.7,0,Medium,No,CS,7.47,25,1,0
STU_936575,Urvi Munshi,priyabalakrishnan@example.com,+917500018775,Male,20,75.9,2.0,0,Low,No,EC,7.11,55,3,0
STU_568528,Mahika Dugar,samrapushti@example.org,+917331673158,Male,21,86.6,7.9,1,Low,No,EC,7.94,32,5,0
STU_806166,Veer Zachariah,nbasak@example.net,+919056943875,Female,21,86.7,3.0,1,Medium,No,CS,5.63,65,6,0
STU_459836,Yochana Boase,adeol@example.com,+917846849549,Female,21,69.7,3.0,1,Medium,No,EC,7.56,71,2,0
STU_569252,Faraj Bose,uprasad@example.net,+916278730468,Male,23,96.4,6.6,0,Medium,No,CS,4.82,49,3,0
STU_900785,Chakrika Rajagopal,nakshpadmanabhan@example.org,+917808834855,Female,20,85.1,3.6,0,Medium,No,EC,8.14,57,1,0
STU_756951,Krishna More,pallajatin@example.net,+916507003666,Male,19,74.1,4.1,1,Low,No,CS,6.92,97,3,1
STU_253527,Nirja Chakrabarti,kagarwal@example.net,+919933906972,Male,21,78.0,8.8,0,Medium,No,ME,5.54,94,5,0
STU_271630,Vaishnavi Pandya,timothymitter@example.com,+918287792176,Male,22,94.7,9.8,0,High,No,ME,5.44,92,7,0
STU_369922,Nilima Vasa,chavvighose@example.net,+919262341911,Male,22,93.6,7.2,0,Medium,No,CS,6.95,70,1,0
STU_768333,Gautami Shetty,ipal@example.net,+916180192222,Male,18,93.6,2.0,0,Medium,No,CS,8.48,73,3,0
STU_944564,Eshana Raman,omaja25@example.net,+919396254552,Female,19,72.5,2.5,0,Low,No,EC,6.78,52,2,0
STU_349168,Ethan Nagar,patwal@example.org,+918935292375,Female,18,68.9,1.8,0,Low,No,ME,6.84,82,6,0
STU_281558,Raagini Mandal,keya13@example.net,+917384759311,Female,19,77.3,1.9,0,Medium,No,EC,7.12,22,6,0
STU_925731,Anay Vaidya,rachana47@example.org,+919292991985,Female,18,76.4,2.5,2,Medium,Yes,EC,6.94,30,6,1
STU_348883,Jasmit Rai,yashawini47@example.net,+917778197256,Male,20,85.8,7.7,0,High,Yes,EC,6.18,76,7,0
STU_919442,Libni Gade,nimratshah@example.org,+918301163135,Male,19,84.4,8.5,0,Medium,Yes,EC,6.48,81,1,0
STU_670238,Reva Samra,dadawyatt@example.net,+918838732933,Male,19,90.7,2.3,0,High,No,CS,7.29,79,6,0
STU_515920,Waida Mistry,dinsathvik@example.net,+919108421286,Female,21,95.7,7.3,0,High,No,EC,7.9,38,2,0
STU_966395,Ethan Bhagat,xkoshy@example.net,+917592845250,Female,23,83.3,1.3,0,Medium,No,ME,7.04,51,2,0
STU_728780,Rachit Narang,dhruvmishra@example.com,+916787779256,Male,23,88.9,2.2,0,Medium,No,CS,6.02,63,7,0
STU_638407,Keya Soni,berayatin@example.org,+916901070950,Female,21,65.2,2.9,0,Medium,No,CS,7.15,53,6,0
STU_802382,Raagini Vala,sehgalamruta@example.com,+919438667607,Male,22,97.6,1.9,0,Low,No,EC,4.37,44,7,0
STU_733854,Faras Mohanty,dhora@example.com,+916987529153,Female,23,75.8,3.8,0,High,No,CS,8.06,42,2,0
STU_213420,Nachiket Char,aryan58@example.net,+918673440966,Female,19,76.6,4.2,0,Medium,No,CS,6.95,36,4,0
STU_403952,Daksh Puri,brahmbhattabeer@example.com,+918654310029,Female,21,91.1,3.5,0,Medium,No,CS,7.77,47,4,0
STU_935512,Keya Kapadia,abdul53@example.org,+919388081517,Male,23,92.1,3.3,2,Medium,No,CS,7.06,83,9,1
STU_152757,Om Loke,doraeesha@example.org,+916161896345,Female,22,97.3,3.0,0,High,Yes,EC,5.21,24,4,0
STU_320009,Frederick Tella,veer59@example.org,+917590870225,Female,21,79.1,5.5,0,Low,No,ME,6.26,43,9,0
STU_228343,Ayush Rao,knarain@example.net,+917590383527,Male,22,91.3,10.7,0,Medium,No,EC,9.36,89,4,0
STU_866830,Ganga Guha,sbhatnagar@example.net,+917033089277,Female,22,71.2,11.5,0,Medium,No,EC,5.23,47,9,0
STU_946378,Anusha Mahajan,rtandon@example.org,+918514242419,Male,21,88.8,3.1,0,Medium,No,CS,7.85,77,2,0
STU_194952,Lakshit Babu,yuvraj59@example.com,+917496449668,Female,21,83.6,5.9,0,Medium,No,ME,7.3,28,3,0
STU_275590,Baghyawati Kadakia,madanmanbir@example.org,+917579974100,Male,19,84.9,6.4,0,Medium,No,CS,4.02,74,1,0
STU_701892,Yachana Gour,bimalachoudhury@example.org,+918229876375,Female,20,86.9,0.8,1,Medium,No,ME,7.14,92,1,1
STU_538288,Chakradev Batta,jamble@example.net,+919374452226,Male,20,81.4,1.7,0,High,No,ME,7.76,45,5,0
STU_552512,Kashvi Narula,hemaninatt@example.net,+918804108746,Female,19,95.4,5.3,0,Low,No,CS,6.64,58,5,0
STU_290097,Aarini Mitter,ybalasubramanian@example.org,+917467891985,Male,23,92.0,3.6,0,High,No,EC,7.61,40,9,0
STU_208459,Triveni Dhingra,rsamra@example.net,+917132207069,Female,19,97.3,3.9,0,Medium,No,ME,6.68,89,7,0
STU_710413,Vidhi Mukhopadhyay,xbandi@example.org,+919911795451,Male,20,74.7,3.1,0,Low,No,EC,4.65,81,3,0
STU_206949,Rachita Dhar,daksheshbasak@example.com,+919668645480,Male,22,94.7,2.1,0,Medium,No,EC,5.27,45,8,0
STU_860227,Mason Saini,rastogiwyatt@example.net,+918088427594,Female,18,82.0,2.9,1,Low,No,CS,5.51,68,8,0
STU_281917,Edhitha Suresh,xchauhan@example.com,+918562970367,Male,20,76.2,4.8,1,Medium,No,ME,8.47,31,3,1
STU_277513,Bimala Sura,speri@example.net,+919550485351,Male,21,82.9,3.8,0,High,No,ME,4.93,60,3,0
STU_133830,Aarna Deshpande,ati11@example.org,+917004783062,Male,21,85.4,3.2,0,Medium,No,ME,7.49,70,8,0
STU_800895,Gabriel Wason,kalpitgrover@example.net,+917535938752,Male,21,91.0,5.6,0,Low,No,ME,7.49,76,6,0
STU_362247,Aahana Singhal,jhalaksarma@example.org,+918841488895,Female,18,84.8,4.9,0,Medium,No,ME,5.08,33,9,0
STU_867464,Nihal Ram,anamika46@example.org,+917887890764,Male,20,78.4,0.9,0,Low,No,ME,6.37,88,1,0
STU_701506,Shaurya Baral,arjundoctor@example.com,+919093403985,Female,23,84.0,2.0,1,Medium,No,ME,7.31,97,3,0
STU_349511,Anamika Virk,lavanya28@example.com,+917579277693,Male,20,96.4,4.3,1,Medium,No,CS,8.51,74,7,0
STU_819125,Kritika Dani,kdash@example.com,+916455372980,Male,18,79.4,4.2,1,Low,No,ME,4.66,58,1,0
STU_213317,Vedhika Gill,michaelchatterjee@example.net,+916054090936,Female,20,73.1,0.7,0,Medium,No,CS,5.42,77,4,1
STU_621019,Anita Dar,bavagautam@example.org,+917051070017,Female,19,78.6,2.2,0,Medium,No,EC,7.26,29,2,0
STU_178865,Theodore Chakraborty,ykothari@example.com,+918963556215,Male,18,93.8,5.3,1,Low,No,ME,7.08,98,6,0
STU_440714,Chandran Ghosh,jprakash@example.net,+919046235493,Female,22,85.6,3.9,0,High,No,CS,6.1,36,5,0
STU_430392,Aayush Barad,dubedamyanti@example.com,+919718542207,Male,23,94.3,12.6,0,High,Yes,EC,6.03,98,4,0
STU_138181,Chaitaly Sathe,sodhishivani@example.com,+916399902279,Female,23,96.7,8.0,2,Medium,No,EC,6.31,76,9,0
STU_836667,Ayush Ratti,anmolbiswas@example.org,+919246525723,Female,19,75.1,6.0,0,Medium,No,EC,5.58,63,3,0
STU_583371,Arin Murty,mitalitata@example.com,+919447260514,Female,22,94.2,5.1,1,Medium,No,CS,6.32,97,1,1
STU_874177,Tripti Warrior,qushinayar@example.net,+918171756519,Female,20,65.1,4.3,0,Medium,No,ME,6.88,40,6,0
STU_103528,Banjeet Sur,shankercharles@example.net,+918458896171,Male,20,79.7,3.4,0,High,No,EC,4.0,68,9,0
STU_951190,Saanvi Soman,eiravati19@example.net,+917253118725,Female,18,94.6,6.7,0,Medium,No,ME,7.27,55,5,0
STU_838630,Arya Taneja,dayitaradhakrishnan@example.net,+918811099500,Male,18,79.8,4.7,0,High,No,CS,7.04,38,2,0
STU_711715,Zilmil Dara,aachalrao@example.net,+916690349999,Male,23,80.6,4.5,0,Medium,No,EC,5.75,56,3,0
STU_597990,Adweta Parikh,yashawini95@example.org,+919374159961,Male,18,85.1,4.7,1,Low,No,CS,7.84,36,8,0
STU_630002,Daksha Yogi,sudikshashere@example.org,+917213346766,Male,20,94.8,4.9,0,Medium,No,ME,5.96,89,4,0
STU_312453,Aishani Shanker,vnaik@example.net,+917021962564,Male,23,69.7,3.9,0,High,No,CS,5.45,24,8,0
STU_898551,Rachit Ganguly,palanmadhavi@example.org,+917966694700,Female,23,98.6,1.2,0,Medium,No,CS,7.6,59,3,0
STU_407660,Jackson Ramanathan,gangulynimrat@example.net,+917226154658,Female,19,87.0,7.1,0,Low,No,ME,5.45,29,6,0
STU_976078,Lajita Bumb,madhavi37@example.net,+918333278696,Male,23,71.3,3.1,0,High,No,EC,7.72,80,1,0
STU_924491,Nimrat Wason,gabadevansh@example.org,+919861461170,Male,21,92.4,8.0,0,Medium,No,CS,7.42,37,7,0
STU_947822,Balveer Wali,sameshjohal@example.net,+916164210217,Female,18,90.9,3.8,0,Medium,No,EC,8.34,78,3,0
STU_243701,Nilima Sule,amol86@example.com,+917447854861,Female,21,69.2,3.1,1,Medium,No,EC,7.33,61,3,0
STU_115975,Priya Choudhary,gardeleela@example.net,+919876635163,Female,21,83.8,11.5,0,Medium,No,ME,6.19,32,5,0
STU_275725,Niharika Sangha,yagnesh12@example.net,+917351498597,Male,20,51.1,12.5,0,Low,Yes,EC,7.63,94,8,0
STU_570666,Peter Sarma,qsami@example.com,+919301047407,Female,23,78.8,5.8,2,Medium,No,ME,8.2,56,7,0
STU_170786,Naksh Jani,cperi@example.com,+918764565271,Male,21,86.4,4.4,0,Low,No,ME,5.75,24,3,0
STU_739437,Riya Prashad,shuklanirja@example.net,+917678483310,Male,19,94.8,4.4,0,High,No,CS,4.57,49,3,0
STU_118374,Upma Zachariah,urvidoshi@example.com,+919208312821,Female,19,75.2,1.8,1,High,No,CS,6.72,60,6,1
STU_588946,Gavin Warrior,bhavsarhemangini@example.com,+916161965023,Female,19,89.5,2.7,0,Low,Yes,ME,8.36,40,3,0
STU_912633,Lohit Pillay,garima58@example.net,+919285795524,Male,18,81.1,1.3,0,Low,No,ME,5.51,92,6,0
