student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,course_stream,cgpa,audit_hours,law_score,dropout_status
STU_392816,Janani Guha,pdutta@example.org,+918102612879,Male,22,91.1,11.3,0,High,No,B.Com,8.07,256,62,0
STU_618622,Michael Sawhney,osha94@example.com,+917702888503,Female,22,78.9,4.8,0,Medium,No,CA,7.43,374,39,1
STU_905566,Dev Chaudhari,balasubramanianradha@example.net,+916114848246,Female,19,75.0,4.9,0,Medium,No,CA,7.34,336,58,0
STU_267720,Bhavika Maharaj,bachittar65@example.com,+919362694698,Male,22,93.9,0.6,0,Low,No,B.Com,7.42,459,84,1
STU_461474,Hredhaan Wagle,lsaini@example.net,+916768835649,Male,21,87.2,8.6,0,Medium,Yes,CA,7.13,97,55,1
STU_666209,Chandresh Raja,horasamuel@example.net,+917955422708,Male,23,94.8,2.7,0,Medium,No,B.Com,8.38,143,43,1
STU_905833,Nakul Barman,pkoshy@example.org,+917557675035,Female,18,97.0,5.6,1,Medium,No,B.Com,6.92,464,71,1
STU_863653,Jatin Agate,aadi17@example.net,+916531540882,Male,23,97.1,1.6,1,Medium,No,B.Com,7.33,276,67,0
STU_974335,Eiravati Bala,aggarwalkritika@example.com,+917495437129,Male,18,81.2,3.1,0,High,No,B.Com,7.69,344,30,1
STU_772049,Isaiah Chahal,anikaaurora@example.com,+917217118857,Male,23,93.5,6.2,0,Medium,No,CA,6.09,69,73,0
STU_812863,Falan Lala,narayananrobert@example.org,+916281850359,Male,21,71.3,2.7,0,High,No,CA,5.79,390,84,0
STU_445165,Warda Nath,ebabu@example.com,+916611600774,Female,21,97.8,6.8,0,Low,No,B.Com,6.46,427,66,0
STU_685250,Ekantika Sur,narayanupadhriti@example.org,+916360055027,Male,22,83.8,2.6,0,Medium,No,CA,10.0,138,83,0
STU_386031,Qushi Bora,comardarika@example.com,+916237225032,Female,20,71.6,5.6,0,High,No,CA,8.27,360,80,0
STU_374680,Karan Rama,anneayush@example.com,+918433533710,Female,23,96.7,2.9,0,High,No,B.Com,4.9,193,83,0
STU_583515,Arunima Prasad,warriorlaban@example.org,+916594673677,Male,23,92.0,1.4,0,Medium,No,CA,9.42,286,99,1
STU_567442,Osha Yogi,vdani@example.net,+917105935684,Male,18,77.5,0.9,0,Medium,No,B.Com,5.98,256,33,0
STU_936617,Eta Bandi,haritajohal@example.org,+917599590341,Male,20,91.6,3.3,0,Medium,No,CA,7.14,175,78,1
STU_553981,Advay Chaudhary,dev82@example.net,+917402741454,Female,20,88.6,2.0,0,High,No,CA,6.63,457,66,0
STU_605853,Michael Shukla,suhani95@example.com,+918133780870,Male,23,82.5,3.2,1,High,No,B.Com,8.1,313,53,0
STU_863410,Yashica Ratti,yadavdarsh@example.net,+917901392877,Female,23,74.6,2.9,1,Medium,No,CA,5.55,335,30,1
STU_210851,Bhavika Nagi,vrinda49@example.net,+917780847532,Female,23,87.1,2.9,0,Medium,No,B.Com,5.8,156,37,1
STU_813897,Amara Kaur,zpai@example.org,+919983381568,Female,22,88.6,3.8,0,Low,No,B.Com,4.0,152,97,0
STU_209182,Samar Patil,ksami@example.com,+919908193956,Female,19,72.9,7.3,0,High,No,CA,8.33,384,38,0
STU_308263,Vinaya Master,tanishmital@example.org,+919533288153,Female,21,85.4,7.8,0,Medium,Yes,CA,6.56,201,52,0
STU_819588,Isaiah Vora,zachariateerth@example.org,+916705505406,Female,20,73.5,4.8,0,Medium,Yes,B.Com,4.38,287,62,0
STU_271255,Indira Yadav,vrout@example.net,+916315274534,Male,21,61.8,5.6,1,Medium,No,B.Com,7.66,317,66,0
STU_197707,Harini Dhar,madhavi34@example.com,+917058974271,Male,21,89.3,5.1,0,Low,Yes,B.Com,4.0,401,63,0
STU_718738,Samuel Parekh,hemalbhatt@example.com,+918712590757,Female,21,73.7,5.1,0,Medium,No,B.Com,6.75,253,38,1
STU_332752,Ojasvi Majumdar,routrayaan@example.net,+917430061482,Male,21,90.2,5.4,0,High,No,B.Com,5.93,418,92,0
STU_613550,Bhavika Karnik,annesiya@example.org,+917554714686,Female,19,74.7,3.4,0,Low,No,B.Com,7.39,151,74,1
STU_225607,Rachit Bumb,orinder34@example.com,+918382545152,Male,18,83.7,5.6,0,Medium,No,B.Com,7.7,178,84,0
STU_626477,Yochana Khanna,yadavidhaliwal@example.com,+916062760159,Female,21,94.8,4.5,0,Low,No,CA,6.47,82,88,0
STU_786779,Hamsini Sundaram,btank@example.com,+917569748831,Female,19,92.8,3.9,0,Medium,Yes,B.Com,6.08,293,72,0
STU_440627,Ishwar Chaudry,eiravatinigam@example.com,+919372680371,Female,23,93.5,3.1,0,High,No,B.Com,5.34,116,55,0
STU_583258,Aayush Master,zarnamitter@example.com,+917282384513,Female,18,68.1,8.8,1,High,No,B.Com,5.74,85,32,1
STU_780535,Jatin Mangal,graghavan@example.org,+919489968673,Female,20,61.5,4.3,1,High,No,B.Com,6.96,238,53,1
STU_630136,Arin Bobal,modijanya@example.com,+919728899036,Female,22,89.7,2.7,0,Medium,No,B.Com,6.35,89,43,1
STU_810220,Rushil Seth,wardabal@example.org,+917979157105,Male,18,92.1,1.2,1,Low,Yes,B.Com,7.4,124,31,0
STU_196446,Riya Kurian,skant@example.net,+917156430306,Male,20,91.8,4.8,0,High,No,B.Com,6.35,236,36,1
STU_715606,Qabil Mall,hjohal@example.net,+919235031270,Female,20,91.6,5.8,2,Medium,No,B.Com,8.54,48,89,1
STU_674232,Nathan Prashad,kgoswami@example.com,+917375482682,Female,22,93.9,3.2,1,Medium,No,CA,7.01,467,64,0
STU_835705,Vincent Bhandari,nishadugar@example.net,+919997840454,Male,22,80.2,3.6,0,Medium,No,B.Com,7.63,225,71,1
STU_878995,Yashawini Vasa,gollagaurangi@example.com,+916159349170,Female,19,81.1,7.1,1,Medium,No,B.Com,4.85,105,67,1
STU_848584,Lipika Lad,nnadkarni@example.net,+916387974181,Female,23,70.3,3.6,0,Medium,No,CA,7.68,461,60,0
STU_761557,Krishna Randhawa,vyaskala@example.net,+917813855068,Female,18,82.1,5.7,0,High,Yes,B.Com,7.17,198,87,0
STU_248281,Zayyan Srinivas,siddharth01@example.com,+916420427209,Male,23,82.9,8.8,0,Low,No,B.Com,7.48,252,61,1
STU_723420,David Sandhu,padmanabhanmason@example.com,+917868792847,Male,21,83.1,7.4,1,Medium,Yes,B.Com,5.15,396,33,1
STU_607384,Lavanya Sur,ramansudiksha@example.org,+919874187660,Female,19,90.3,4.2,0,Low,Yes,B.Com,6.72,470,50,0
STU_335104,Hiral Zacharia,pillayzaitra@example.org,+918076117940,Male,23,77.1,2.8,0,Medium,No,CA,5.73,322,36,0
STU_565591,Wridesh Tandon,turvizacharia@example.org,+916080250776,Female,23,81.7,3.9,0,High,Yes,CA,7.39,499,88,0
STU_241164,Rehaan Varghese,revawable@example.org,+916374372611,Male,23,96.2,4.5,0,High,No,CA,5.92,478,30,0
STU_915105,Nihal Nayak,panini03@example.org,+917443271738,Female,19,86.6,6.7,0,Medium,No,CA,5.98,324,47,1
STU_244204,Meera Wali,sanya05@example.net,+916240366451,Female,22,90.3,4.0,0,High,No,CA,7.19,3,38,0
STU_225810,Brinda Munshi,wridesh26@example.net,+918937420486,Female,20,83.4,1.6,0,High,No,CA,6.62,274,54,1
STU_303719,Tristan Sarkar,jairajsem@example.net,+919194780083,Male,18,95.9,4.4,0,Low,Yes,B.Com,4.34,154,70,0
STU_893643,Yochana Narayanan,kalpit50@example.net,+919579070528,Male,18,69.4,3.4,0,High,No,B.Com,5.43,208,65,0
STU_407531,Mitali Kapur,abeer84@example.net,+917273392105,Female,21,65.2,3.6,0,High,No,B.Com,8.45,433,66,0
STU_808783,Turvi Parmar,noza@example.net,+919742313854,Male,18,75.6,4.1,1,High,No,B.Com,6.7,21,71,1
STU_800101,Nilima Rege,vmander@example.com,+916457535897,Male,18,88.6,4.1,1,Low,No,B.Com,5.75,284,50,1
STU_940027,Samar Sagar,yamini69@example.org,+919501424528,Male,18,71.7,2.8,0,High,No,CA,8.22,462,72,1
STU_701060,Balendra Kari,andrew57@example.net,+919369417977,Male,22,91.5,10.4,1,High,No,CA,6.49,25,72,0
STU_275688,Jack Saha,pkrishnan@example.net,+916002637369,Male,20,90.9,9.3,0,Low,Yes,CA,6.51,113,33,0
STU_713026,Abdul Shenoy,ndeshpande@example.com,+917806443221,Male,22,97.0,14.0,0,Low,No,B.Com,8.02,299,79,0
STU_182074,Mitesh Nadig,saumyasarraf@example.com,+919016654432,Female,20,61.1,1.5,0,Medium,No,CA,8.27,342,83,0
STU_900572,Advay Mittal,ekaja11@example.net,+919608331713,Male,21,93.3,6.8,0,Medium,No,B.Com,8.44,75,49,0
STU_107441,Triya Barad,mannemanthan@example.com,+918692423798,Male,21,73.8,3.3,0,High,No,B.Com,8.97,454,77,1
STU_586536,Zaid Dixit,varkeydalaja@example.org,+919464044161,Male,23,86.6,4.0,1,Low,Yes,B.Com,4.93,88,97,0
STU_988998,Netra Balan,fkala@example.org,+918089172187,Female,21,85.5,5.1,1,Medium,No,B.Com,5.45,335,49,1
STU_295377,Gaurang Boase,shanhredhaan@example.net,+918949193759,Male,21,97.6,6.1,0,Low,No,B.Com,5.59,464,32,1
STU_665659,Samaksh Kale,sehgalqabil@example.org,+917156862891,Male,18,89.7,0.7,0,Medium,No,CA,7.43,161,71,0
STU_984237,Nidhi Thakkar,zilmilbadal@example.net,+917882832791,Female,22,70.9,7.4,1,Low,No,B.Com,5.26,231,75,0
STU_665513,Ethan Maharaj,brijesh07@example.net,+918608066695,Female,18,85.6,4.5,0,Low,No,B.Com,5.45,404,95,0
STU_797857,Maanas Nagarajan,hganesh@example.net,+916360547015,Female,18,95.8,1.3,0,High,No,CA,6.44,399,56,1
STU_406610,Caleb Doctor,christopher09@example.com,+916848066927,Female,20,89.8,6.5,1,Medium,No,CA,7.95,94,53,1
STU_286824,Ekalinga D’Alia,oommendhruv@example.net,+916746481528,Male,18,89.9,2.3,0,Medium,No,CA,7.38,403,57,1
STU_110473,Wyatt Srinivas,korpalsai@example.org,+918564204641,Female,23,98.1,5.2,1,Medium,No,B.Com,4.67,179,60,0
STU_718638,Chasmum Kashyap,patrick85@example.net,+918344386343,Male,20,75.2,1.4,0,Low,No,B.Com,5.37,266,35,0
STU_415598,Ganga Salvi,chandreshpillay@example.com,+918476943438,Male,20,76.2,3.0,0,Low,No,CA,5.8,255,36,1
STU_434860,Dalbir Samra,saksham27@example.net,+919224682693,Female,19,57.9,4.8,1,Medium,No,CA,5.21,221,83,1
STU_745089,Utkarsh Hayre,fsidhu@example.com,+919874391629,Female,23,95.1,7.2,0,Medium,No,CA,5.24,345,34,1
STU_672651,Zarna Nair,farasseth@example.org,+919742220546,Female,20,75.3,6.8,0,High,No,B.Com,8.1,129,60,1
STU_679297,Hritik Wable,bina58@example.net,+919189393074,Male,20,89.5,5.3,1,Medium,No,B.Com,8.0,438,73,0
STU_196443,Zaitra Soman,tanejamason@example.org,+918526944299,Female,18,77.9,1.8,0,Medium,No,CA,5.69,87,99,0
STU_582753,Isaiah Sani,darpankarpe@example.com,+917071449988,Male,23,97.9,2.3,0,Low,No,CA,9.73,175,81,0
STU_691551,Jhalak Bhasin,rsarna@example.com,+919958632935,Female,23,76.3,6.7,0,Medium,Yes,CA,6.8,74,97,0
STU_768918,Zansi Thaker,tandongaurang@example.com,+916127485316,Male,21,80.8,3.3,0,Medium,No,CA,7.52,245,83,0
STU_675289,Chasmum Bava,jasonpingle@example.net,+918438644312,Female,22,97.9,3.7,1,Low,No,B.Com,6.68,186,91,0
STU_825260,Arin Sahni,mhalder@example.net,+918526025062,Female,21,87.8,3.9,0,High,No,B.Com,7.85,466,87,0
STU_466955,Jeremiah Badal,divyamittal@example.org,+918080590129,Male,21,84.7,1.9,0,Medium,No,CA,4.0,343,55,0
STU_890520,Unnati Sundaram,maya23@example.net,+916492644389,Male,21,98.0,9.9,0,Medium,No,CA,6.08,99,88,1
STU_169751,Tristan Narain,sahotanidra@example.com,+916693120595,Female,23,86.8,4.9,0,Medium,No,B.Com,5.18,118,97,0
STU_596752,Zaitra Lad,zilmilkrishnan@example.org,+916495816595,Female,18,78.4,2.1,0,High,Yes,B.Com,8.48,256,47,1
STU_223599,Tanmayi Gara,pmurthy@example.org,+917148884938,Male,23,74.9,3.5,1,High,No,B.Com,5.47,492,65,1
STU_342444,Ojasvi Bera,nayakanya@example.com,+918398854554,Male,23,91.3,1.6,0,Medium,No,B.Com,7.9,310,44,0
STU_298840,Januja Buch,pahalshankar@example.com,+918183124522,Female,21,86.5,4.3,0,Medium,No,CA,5.93,67,68,1
STU_453402,Nachiket Sengupta,prishamajumdar@example.com,+917901233799,Female,18,85.9,6.4,1,Low,No,B.Com,7.09,23,40,0
STU_511591,Jai Borra,hmurty@example.com,+917520737982,Female,23,82.0,5.4,1,Medium,No,B.Com,7.96,401,72,0
STU_997118,Bhavika Tandon,gavinjayaraman@example.net,+916215562402,Male,23,96.4,5.1,0,Medium,No,B.Com,8.98,321,69,0
STU_534231,Mugdha Chawla,olall@example.net,+919400544879,Male,22,94.1,3.4,0,Low,No,CA,5.1,315,90,0
STU_678063,Owen Borra,gaurav84@example.net,+919309746048,Male,22,87.8,3.2,0,High,No,CA,4.11,97,48,0
STU_961140,Jyoti Bahl,farajdeep@example.net,+918952292866,Male,21,87.5,3.2,0,High,No,CA,6.44,375,33,1
STU_373920,Oeshi Kapur,urana@example.com,+919944690872,Female,23,62.4,8.1,1,Medium,Yes,B.Com,8.95,494,34,1
STU_332781,Sathvik Ganesan,guptaguneet@example.net,+919202435189,Female,22,74.9,5.1,1,Medium,No,B.Com,6.48,317,71,0
STU_130485,Utkarsh Babu,chatresh16@example.org,+916887724198,Male,18,74.1,1.8,0,Medium,No,B.Com,8.63,459,61,0
STU_376694,Jacob Deep,alka32@example.com,+916055169362,Female,21,94.9,10.2,0,High,No,CA,9.8,195,79,0
STU_915356,Qarin Rastogi,zkale@example.org,+916850700032,Male,19,77.6,6.1,0,Medium,No,B.Com,4.9,422,76,0
STU_432232,Amruta Rajan,ishaan90@example.org,+916530750901,Female,23,81.8,3.1,0,Low,Yes,B.Com,6.54,263,88,0
STU_924510,Rohan Thaker,kgrover@example.org,+916223448266,Female,22,89.1,6.4,0,Medium,Yes,CA,6.43,492,56,0
STU_611136,Chakradhar Muni,zilmilshah@example.org,+919578713936,Male,21,84.1,3.4,0,Low,No,B.Com,5.17,208,55,0
STU_971423,Ubika Apte,jalsa70@example.org,+918236793378,Male,23,78.1,6.3,0,Low,No,CA,7.75,376,33,0
STU_256197,Upadhriti Goswami,jiyengar@example.org,+917349480896,Female,19,90.3,6.5,0,Medium,No,CA,6.74,115,34,1
STU_276015,Samaksh Butala,qmitter@example.net,+916412839531,Female,22,95.0,10.5,1,Medium,No,B.Com,8.56,73,38,1
STU_237743,Bhavani Sankar,ksami@example.com,+917711869194,Female,21,94.5,8.8,0,Low,No,B.Com,6.45,305,63,0
STU_390375,Unni Madan,falgunivora@example.com,+919460658418,Female,23,94.4,3.1,0,High,No,B.Com,6.38,34,92,0
STU_677496,Chatura Soman,graval@example.com,+917358323014,Female,22,84.4,6.0,1,Low,No,B.Com,8.94,285,36,1
STU_667278,Raagini Suri,pallavi21@example.org,+916513559612,Female,23,86.3,1.6,0,Low,No,CA,7.47,207,74,0
STU_744536,Harini Nagar,charvibuch@example.net,+918422440234,Female,19,91.5,3.4,0,Low,Yes,CA,6.08,68,47,0
STU_925313,Atharv Kara,aishani19@example.org,+919203740686,Female,21,71.5,6.8,0,Low,Yes,CA,6.44,258,93,0
STU_232362,Falak Shenoy,karachameli@example.net,+917081974722,Male,21,83.6,2.7,0,Medium,Yes,CA,6.42,96,96,0
STU_291346,Shravya Verma,manneteerth@example.com,+916468772811,Female,23,75.8,11.1,0,High,Yes,B.Com,8.19,308,63,0
STU_631024,Ikbal Shan,msodhi@example.com,+917065923937,Female,18,87.0,4.6,1,High,No,CA,9.1,146,99,0
STU_901384,Naveen Raju,lkade@example.net,+917050259870,Male,22,90.4,4.6,0,Medium,No,B.Com,7.35,448,46,0
STU_168101,Vanya Kala,yochanakapur@example.com,+917759581895,Male,18,58.0,6.3,0,Medium,No,CA,5.53,146,30,0
STU_867572,Saanvi Dewan,deshpandejason@example.com,+918803124368,Female,20,79.2,3.8,1,Medium,No,B.Com,8.57,265,84,1
STU_394147,Gagan D’Alia,davenidhi@example.net,+916769390705,Male,20,87.7,1.5,0,High,Yes,CA,5.63,499,85,0
STU_550273,Nachiket Banerjee,chakradev39@example.org,+917488226605,Male,21,81.3,3.0,1,Medium,Yes,B.Com,6.18,81,71,0
STU_341506,Arya Date,petersachdeva@example.org,+917778163754,Female,19,82.8,2.1,0,Medium,No,CA,5.35,125,86,0
STU_595355,Harish Chhabra,nattgopal@example.org,+919435070573,Male,19,76.0,2.9,1,Medium,No,B.Com,4.35,473,68,1
STU_827778,Ekansh Banerjee,aditya52@example.net,+918864925091,Male,18,67.3,3.1,0,High,No,CA,5.91,322,47,1
STU_649941,Anamika Varma,jack86@example.com,+916525892236,Male,19,80.3,3.9,0,High,No,CA,7.67,348,31,1
STU_615354,Dayita Dar,gvirk@example.com,+917313073978,Male,19,80.6,3.5,0,Low,No,B.Com,6.12,242,32,1
STU_294141,Zansi Deol,advay81@example.com,+917997314722,Female,21,95.4,1.2,0,Medium,Yes,CA,9.25,22,96,0
STU_499156,Lucky Suri,baghyawati71@example.com,+917618240822,Male,18,97.5,1.4,1,Medium,No,CA,8.53,155,99,0
STU_186115,Gautam Rajagopal,yagnesh96@example.org,+918986626519,Female,23,93.7,5.9,1,Medium,No,B.Com,8.17,349,52,1
STU_221436,Charita Halder,pantchampak@example.net,+919865143834,Female,19,74.6,3.2,0,High,No,B.Com,7.74,349,72,0
STU_870951,Naksh Mannan,ivasa@example.com,+916230902775,Female,21,95.8,3.0,0,Low,No,CA,7.75,106,69,0
STU_452379,Fitan Luthra,gsaran@example.org,+919515282021,Female,22,92.0,3.2,1,Medium,Yes,B.Com,9.69,150,82,1
STU_214770,Zilmil Madan,ekaja94@example.net,+918363044442,Female,19,94.9,5.3,0,High,Yes,CA,8.15,129,86,1
STU_266385,Pahal Char,harimekhala@example.net,+916894873952,Female,19,79.9,13.2,0,Medium,Yes,B.Com,6.95,369,90,1
STU_915589,Pahal Palla,iparmar@example.com,+918403480417,Female,20,81.3,3.8,0,High,Yes,B.Com,8.18,291,30,0
STU_240736,Triya Lanka,jackson55@example.com,+917411808697,Female,23,81.5,8.3,1,Medium,No,B.Com,6.12,90,99,0
STU_598247,Janya Sheth,advaith92@example.org,+919868307680,Male,18,84.6,2.6,0,Medium,No,B.Com,6.9,183,76,0
STU_439003,Pooja Swaminathan,nvala@example.net,+918044268177,Female,22,72.7,2.7,0,Medium,No,CA,4.63,375,65,1
STU_620304,Girish Date,jkorpal@example.com,+917861734069,Female,23,85.9,4.2,0,Medium,No,B.Com,7.12,365,79,1
STU_756262,Charan Amble,kashvi09@example.org,+916151811850,Female,20,83.6,2.5,0,Low,No,B.Com,7.37,51,75,0
STU_841221,Jagat Baria,jaggijanaki@example.org,+916491210759,Female,18,84.0,5.9,0,Low,No,CA,6.75,217,82,0
STU_218059,Lajita Dhar,falguni69@example.net,+917000059705,Female,18,98.6,3.7,0,Medium,No,B.Com,4.97,130,82,0
STU_453506,Osha Gola,ymannan@example.net,+916613923770,Female,23,72.0,1.5,0,Medium,No,B.Com,6.14,376,90,0
STU_180724,Tristan Nayak,aarnav50@example.net,+919131834033,Male,22,95.7,1.9,0,Medium,No,B.Com,4.0,121,76,0
STU_923106,Ekaja Bawa,mitali73@example.org,+916142044726,Male,18,97.9,4.2,0,High,No,CA,4.11,397,95,0
STU_172394,Yashica Gola,dhillonwatika@example.org,+916847603714,Male,21,91.5,10.1,0,Low,No,B.Com,7.64,307,39,1
STU_593504,Unni Grewal,ramakrishnanaadhya@example.net,+919550420971,Male,23,91.8,3.7,0,Medium,No,CA,6.69,141,92,0
STU_619060,Udyati Mandal,mramachandran@example.com,+917888514761,Female,23,73.9,4.7,0,High,Yes,CA,8.28,459,74,0
STU_276736,Vasatika Guha,omajapillai@example.org,+919871950443,Male,22,83.6,8.3,1,High,No,CA,7.26,489,47,0
STU_887078,Rushil Dave,goswamichaaya@example.org,+918652340636,Male,23,85.6,7.0,0,High,No,CA,6.82,352,65,0
STU_496780,Nachiket Koshy,sankaranita@example.net,+916698585458,Female,22,80.5,5.1,0,Low,No,B.Com,7.44,407,61,0
STU_853681,Harshil Virk,shaurya27@example.org,+916046568381,Female,23,77.0,1.2,0,Low,No,CA,6.26,1,81,1
STU_213066,Varsha Sandhu,chandani82@example.net,+917283817704,Male,21,96.4,2.6,1,Medium,No,B.Com,8.56,229,65,0
STU_424094,Dominic Dugal,bahadurjitvarty@example.org,+916596041482,Female,18,72.4,5.0,1,Medium,No,B.Com,6.24,263,65,0
STU_628198,Ekta Karpe,amrita15@example.com,+916960615664,Male,23,75.5,5.2,0,Low,No,CA,5.9,315,31,0
STU_230987,Veda Naidu,raybanjeet@example.org,+918598705564,Female,22,46.1,3.4,0,Medium,No,CA,6.8,158,89,1
STU_358721,Manya Sur,pranav90@example.com,+919432937771,Male,23,80.2,1.3,0,Medium,Yes,B.Com,6.64,30,61,1
STU_185859,Shaurya Bahl,sarmaharrison@example.com,+917233775091,Male,21,89.9,4.2,2,Medium,No,B.Com,7.02,403,44,1
STU_823194,Yashvi Devi,xchawla@example.net,+916949646180,Male,23,64.2,1.8,1,High,No,CA,7.35,487,38,1
STU_409588,Nandini Joshi,wratti@example.net,+916291374007,Male,22,80.2,3.6,1,Medium,No,CA,8.83,452,58,1
STU_150176,Gagan Chaudhuri,oshanker@example.com,+919355862993,Female,22,87.7,2.1,0,Medium,No,CA,10.0,419,52,0
STU_683201,Yug Kala,imaran70@example.com,+917570023259,Male,22,77.3,4.9,1,High,No,CA,6.04,215,70,1
STU_803817,Vasana Loke,ambleyutika@example.com,+918100200799,Female,21,84.8,3.4,0,High,No,CA,5.54,158,91,0
STU_111417,Finn Dar,bandiqasim@example.net,+917054278252,Female,21,90.1,5.8,0,Medium,No,CA,4.0,85,76,0
STU_688700,Yutika Wagle,chatreshtailor@example.net,+919725116504,Male,18,74.5,7.8,1,Medium,No,B.Com,9.5,434,75,1
STU_813392,Mekhala Vasa,janya77@example.org,+916681672463,Male,21,83.9,2.7,0,Medium,No,B.Com,7.85,307,71,0
STU_408756,Faris Sankar,varshaanne@example.net,+916590773049,Female,18,77.8,1.4,0,High,No,CA,7.77,108,58,0
STU_170394,Alexander Ben,oeshi88@example.net,+917697426993,Male,19,87.3,3.5,0,Medium,Yes,B.Com,5.65,61,81,0
STU_346743,William Rattan,gillnidhi@example.org,+918408791789,Male,20,74.5,6.3,1,Medium,No,CA,8.14,328,63,0
STU_698337,Manya Hari,harini92@example.org,+919254871641,Female,22,91.6,6.6,1,Medium,No,CA,7.05,40,97,0
STU_138330,Rajeshri Kota,hpathak@example.net,+918282490329,Female,22,90.3,4.1,0,Low,No,CA,5.52,449,30,0
STU_629194,Wyatt Sibal,okohli@example.net,+916410869918,Female,21,91.4,3.7,0,Medium,No,CA,7.86,288,35,0
STU_602296,Ryan Ray,vanyaghose@example.com,+919583608773,Female,21,82.1,5.6,0,Low,No,B.Com,6.87,168,69,0
STU_788575,Fiyaz Puri,swamygautami@example.org,+916866189207,Female,21,86.9,2.4,1,High,No,B.Com,6.93,236,74,0
STU_770224,Adweta Munshi,utkarsh53@example.net,+917968127083,Male,20,76.7,6.4,0,High,No,CA,7.91,213,81,0
STU_215648,Zayyan Sood,joshuashukla@example.com,+917818221125,Female,18,71.6,2.1,0,Low,Yes,B.Com,6.06,2,91,0
STU_941224,Shravya Kaur,ikhanna@example.net,+916541896990,Male,23,81.5,3.8,1,Low,No,CA,7.87,17,93,0
STU_456438,Xalak Sanghvi,bswamy@example.org,+917702176468,Female,21,68.6,9.7,0,Medium,No,CA,6.42,180,52,1
STU_344934,Anay Garde,daraansh@example.net,+919793288047,Male,20,68.1,2.2,0,Medium,No,B.Com,8.21,178,48,1
STU_441179,Aarav Bera,rshenoy@example.com,+917731235516,Female,19,94.2,2.2,0,Low,No,B.Com,8.45,83,84,0
STU_682561,Geetika Yohannan,lyadav@example.net,+917719786240,Female,18,96.5,1.8,0,High,No,CA,7.47,317,71,1
STU_886963,Eesha Kohli,shahunni@example.com,+919973869393,Female,23,79.5,3.9,0,Medium,No,B.Com,6.14,445,84,0
STU_117515,Lipika Goyal,wakeeta56@example.com,+916113080113,Male,19,72.8,1.9,0,Medium,No,B.Com,6.71,304,95,0
STU_553940,Isha Chana,rayaarna@example.com,+917029709485,Male,21,88.1,0.8,0,High,Yes,CA,8.79,59,98,0
STU_431061,Deepa Anand,ypalla@example.org,+916012103648,Male,23,79.0,3.9,0,High,Yes,CA,7.31,43,89,0
STU_660742,Bhavna Raghavan,shenoyonkar@example.com,+919760139549,Male,18,74.6,1.5,0,Low,No,B.Com,6.39,392,92,0
STU_120508,Manya Saxena,deynitara@example.org,+918677066109,Male,22,83.0,3.3,1,High,No,B.Com,5.41,197,88,1
STU_973745,Kalpit Chaudhary,vyanjanatripathi@example.org,+917072949863,Female,20,55.0,3.9,0,Low,No,B.Com,6.48,348,69,0
STU_147746,Lohit Patil,benjaminjoshi@example.net,+917463692289,Female,23,90.4,3.2,1,Low,No,B.Com,8.1,187,98,1
STU_752092,Aashi Amble,narayandayamai@example.org,+918997516432,Female,21,78.1,2.4,0,High,Yes,B.Com,8.22,310,88,0
STU_365400,Elijah Iyengar,zehaan71@example.org,+918431246584,Male,23,82.6,5.7,0,Medium,No,B.Com,8.83,295,47,1
STU_238494,Girindra Dasgupta,sara67@example.org,+916231021525,Male,21,84.3,6.0,0,Medium,No,B.Com,8.82,110,76,0
STU_441426,Zashil Savant,revakalita@example.net,+919088406122,Male,21,71.5,4.3,1,Medium,No,B.Com,8.51,434,52,1
STU_191016,Damyanti Merchant,bishakha52@example.net,+917304087369,Male,18,88.9,3.7,0,Medium,No,B.Com,7.87,60,31,1
STU_662215,Ucchal Subramanian,faris99@example.org,+917046153189,Male,23,90.1,2.5,0,High,No,CA,7.58,209,37,0
STU_592608,Nilima Magar,ahluwaliaethan@example.com,+919491131019,Male,23,73.1,4.8,0,Medium,Yes,B.Com,5.91,59,95,0
STU_382023,Anita Ganesh,chadoeshi@example.org,+919807978755,Female,21,92.4,3.7,0,High,No,CA,9.32,455,78,0
STU_580945,Rehaan Sinha,jnarang@example.org,+919978304027,Female,21,82.5,2.9,1,Medium,No,B.Com,5.62,432,95,1
STU_566201,Benjamin Majumdar,venkateshkeya@example.net,+918684666174,Male,23,85.9,7.1,0,Medium,No,B.Com,8.34,211,74,1
STU_680135,Oeshi Bhatnagar,twagle@example.org,+916324173955,Female,19,80.6,4.1,0,Medium,No,B.Com,7.5,306,49,0
