student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,class_level,cgpa,homework_rate,parent_meetings,dropout_status
STU_154592,Kai Oommen,vihaansem@example.com,+918775981923,Male,18,94.3,2.3,0,Medium,No,12th,6.61,20,4,1
STU_571271,Indira Reddy,ranbirdeshmukh@example.net,+919249691961,Male,22,70.2,4.5,0,High,No,10th,8.18,65,3,1
STU_780969,Sanaya Ranganathan,tanejadhriti@example.org,+919013031633,Female,20,91.6,8.7,1,Medium,Yes,12th,9.26,79,2,0
STU_902495,Niharika Wali,shuklanidra@example.net,+918872101113,Male,18,88.5,11.4,0,Medium,No,12th,7.99,31,1,1
STU_595883,Ridhi Sura,kabirbhasin@example.org,+917724968816,Male,22,54.4,4.4,0,Medium,No,12th,7.96,57,1,0
STU_934562,Chatura Ray,ravinitara@example.net,+917112207832,Male,18,84.8,1.8,0,Low,No,12th,8.57,84,0,0
STU_383349,Bhavani Choudhary,etashah@example.com,+916537273111,Female,22,65.7,4.2,0,High,No,10th,7.6,86,3,0
STU_822175,Parth Viswanathan,ssunder@example.net,+916885611401,Female,22,83.6,4.3,0,High,No,10th,5.78,71,4,1
STU_902722,Charvi Dass,krishnamurthysaumya@example.net,+919683353758,Female,23,79.2,3.8,0,High,No,12th,8.67,67,0,0
STU_889142,Wakeeta Lala,prattan@example.org,+917215596202,Female,20,74.2,2.4,0,Low,No,10th,5.29,80,4,0
STU_565610,Kiaan Oak,gopalpillay@example.net,+919110516079,Male,23,91.4,10.4,0,Medium,No,10th,6.92,42,1,0
STU_364402,Bhavika Palla,oloke@example.com,+917089402595,Female,20,92.3,6.9,1,Medium,No,10th,8.13,88,3,1
STU_108101,Nisha Gala,dhruvmurty@example.com,+918400202124,Female,18,70.9,2.3,1,High,No,10th,6.32,47,2,1
STU_848226,Hemangini Palla,tgarg@example.org,+918356330501,Female,19,70.8,1.1,0,Medium,Yes,10th,5.23,76,4,0
STU_758533,Sathvik Mutti,bachittar02@example.com,+917611783931,Female,20,73.2,6.1,0,Low,No,10th,7.76,26,4,1
STU_283524,Anya Bava,qrana@example.com,+918449143753,Female,20,94.2,4.4,0,Medium,No,10th,9.55,30,4,1
STU_217062,Idika Babu,ekaja68@example.org,+919055293867,Female,18,74.6,4.6,0,High,No,12th,4.4,65,2,0
STU_305762,Yoshita Contractor,amruta57@example.org,+918501985764,Male,18,71.7,4.3,0,Low,Yes,12th,7.77,44,0,0
STU_148784,Yahvi Sarraf,cprakash@example.net,+918861651242,Male,19,86.6,3.9,0,Low,No,12th,9.12,27,4,1
STU_509102,Hiral Subramaniam,modyranveer@example.net,+917049214750,Female,23,61.5,9.9,0,Low,No,10th,4.57,78,2,0
STU_684735,David Bala,inarain@example.com,+916548218740,Female,22,77.1,10.0,0,High,No,10th,7.3,23,4,1
STU_644020,Samar Sodhi,znazareth@example.org,+916388691663,Female,22,80.0,9.3,1,Low,Yes,10th,5.54,96,0,1
STU_753937,Urvashi Bhatnagar,zkrishnamurthy@example.net,+916946604536,Male,18,97.1,0.9,0,Medium,No,10th,6.79,61,0,0
STU_985570,Vedika Modi,ljoshi@example.net,+916731357390,Female,23,88.0,7.2,0,High,No,10th,6.18,25,2,0
STU_262292,Dakshesh Warrior,jhafinn@example.net,+917596910958,Female,23,91.7,3.0,0,Low,No,10th,4.78,53,0,1
STU_494389,Aachal Ranganathan,gbhat@example.com,+918597179335,Male,21,76.9,4.0,0,Medium,No,12th,8.53,67,0,0
STU_381130,Victor Kala,vkhanna@example.com,+917563466621,Male,19,65.1,3.8,0,High,Yes,12th,8.0,88,2,0
STU_715602,Radhika Chana,orinder35@example.org,+917254683215,Male,23,59.4,1.4,0,Medium,No,10th,8.52,26,3,0
STU_173617,Gabriel Kakar,caleb96@example.net,+917585338956,Female,21,82.0,2.8,0,Medium,No,12th,6.5,72,0,1
STU_909479,Kevin Gala,jnanda@example.net,+919161107152,Female,23,80.2,7.4,0,High,No,10th,4.95,26,3,0
STU_298278,Tarak Chacko,bariasuhani@example.net,+918117116548,Male,22,91.2,7.2,0,Low,No,12th,6.43,59,1,0
STU_916188,Sai Sachar,jeetsanghvi@example.net,+918568529350,Female,20,84.8,3.4,1,Medium,No,10th,7.62,26,4,1
STU_999324,Shaurya Vasa,rkashyap@example.org,+916306903111,Male,18,86.6,5.4,0,Medium,No,10th,7.78,59,3,1
STU_614139,Abhimanyu Solanki,fmohan@example.com,+918416917027,Female,22,74.2,3.4,0,Medium,No,10th,7.83,53,2,1
STU_404402,Anthony Rajagopalan,bhargavanisha@example.net,+916048292448,Female,21,87.7,4.0,0,Medium,No,12th,8.41,51,2,0
STU_270804,Pavani Lal,hredhaanahluwalia@example.com,+918129858955,Female,21,91.1,2.4,0,Low,Yes,10th,8.34,24,4,0
STU_942264,Garima Khosla,wvyas@example.org,+919462998322,Female,22,94.9,3.2,1,Medium,No,12th,6.75,94,2,1
STU_108886,Yutika Borah,jsangha@example.net,+918759022361,Male,19,82.5,1.5,1,High,No,10th,4.39,88,0,1
STU_633777,Zaitra Gupta,jacksonbrahmbhatt@example.com,+919430990778,Female,19,75.8,3.2,1,Medium,No,12th,8.01,78,2,1
STU_142244,Sanaya Rama,hredhaanmangal@example.org,+918990377566,Female,20,83.2,2.9,1,Medium,No,12th,7.49,98,2,0
STU_257261,Dev Edwin,wpingle@example.net,+919315618896,Male,21,76.7,3.7,1,Medium,No,10th,7.72,26,3,1
STU_410303,Rudra Mangat,amrita40@example.net,+917967799822,Male,23,86.4,2.8,1,Medium,No,12th,8.78,84,2,0
STU_162594,Anya Wason,pranav83@example.com,+916833629049,Male,20,83.5,7.4,0,Medium,No,10th,10.0,28,4,0
STU_612829,Siya Tara,dranganathan@example.net,+919246637243,Female,22,94.5,2.4,0,Medium,No,12th,9.09,55,3,0
STU_459456,Aishani Sha,ksachar@example.org,+916902966836,Male,23,83.1,5.7,0,Medium,No,12th,6.91,84,2,0
STU_417568,Jhalak Issac,lajita71@example.com,+918503911773,Female,19,62.0,4.8,0,Medium,No,10th,7.66,36,0,0
STU_857500,Waida Dutta,guneetrastogi@example.net,+919698369173,Female,23,74.0,4.0,0,Medium,No,12th,9.23,60,1,1
STU_697456,Caleb Arora,vidhi88@example.com,+916002211703,Male,23,84.1,7.2,0,Medium,No,12th,8.1,75,4,0
STU_287920,Kiaan Korpal,krishnakuruvilla@example.net,+919355046119,Female,20,88.4,3.8,1,Medium,No,10th,8.12,45,3,1
STU_153807,Vidhi Balakrishnan,harish92@example.org,+918849838105,Male,22,70.9,3.9,0,High,No,10th,7.35,52,1,0
STU_789477,Liam Merchant,ektamangat@example.com,+916721444335,Female,18,65.5,4.3,0,High,No,12th,7.17,90,0,0
STU_351310,Vaishnavi Trivedi,giyer@example.net,+918512002101,Female,22,73.2,7.3,0,Medium,No,10th,5.67,60,1,0
STU_991623,Advay Naik,qgopal@example.org,+916832241963,Female,21,93.9,5.5,1,Medium,No,12th,7.97,34,0,1
STU_108042,Daniel Sankar,purohittanish@example.net,+917379943915,Female,18,94.1,5.3,0,Medium,No,12th,7.82,27,4,1
STU_551456,Faras Pradhan,pranavguha@example.com,+916355101716,Male,23,78.0,2.3,0,Low,No,12th,6.82,39,2,1
STU_200633,Harrison Barad,liam43@example.org,+919791896962,Male,23,83.5,4.4,0,Medium,Yes,12th,9.24,46,1,0
STU_270559,Rushil Chana,jairaj15@example.com,+919984592832,Female,23,74.4,0.5,1,Medium,No,10th,5.06,32,1,0
STU_323282,Eshana Balakrishnan,fsaha@example.com,+917715538586,Male,22,79.3,2.2,0,High,No,12th,4.85,96,4,0
STU_139932,Imaran Modi,gargupma@example.net,+916916004763,Female,20,85.9,4.8,0,High,Yes,10th,4.0,67,3,0
STU_913391,Oliver Ramesh,jagratisarkar@example.com,+916869926653,Male,18,88.9,4.0,0,Medium,Yes,12th,6.21,25,0,0
STU_617800,Nimrat Bhatnagar,ekiyasaha@example.org,+917952807303,Male,19,78.7,2.5,0,Low,No,12th,6.86,67,4,0
STU_733799,Saumya Babu,azadanne@example.org,+917765163432,Female,21,79.9,1.1,0,High,No,12th,6.41,56,2,0
STU_678865,Aayush Sha,ravallekha@example.com,+916383799968,Female,22,77.6,3.6,0,Medium,Yes,10th,5.88,95,2,0
STU_572381,Anika Rege,aadhyabajwa@example.com,+916498010227,Male,18,79.6,5.7,0,Medium,No,12th,7.24,78,4,0
STU_527408,Shivansh Sarma,narainanay@example.com,+917274691795,Female,19,85.5,7.3,0,High,No,10th,9.21,64,0,1
STU_436805,Vaishnavi Prakash,christopherdora@example.org,+917094264367,Male,23,74.0,5.5,0,Medium,Yes,10th,7.22,84,3,0
STU_487065,Arya Barman,anika60@example.org,+916592967812,Male,18,94.3,2.8,0,Low,Yes,12th,5.53,84,2,0
STU_971602,Aadi Sem,ravaldev@example.net,+918879326313,Female,20,96.5,9.2,0,Medium,Yes,10th,8.51,27,0,0
STU_911557,Simon Suresh,ethan36@example.com,+918125494946,Female,20,84.9,2.5,2,High,No,10th,7.81,25,1,1
STU_282747,Raksha Chad,kevin25@example.org,+917743352133,Male,22,86.8,6.0,0,Medium,No,10th,8.29,90,2,0
STU_165455,Triya Sodhi,omkaar85@example.org,+918807832330,Female,18,94.7,8.5,1,High,No,10th,8.93,23,1,0
STU_514632,Isaiah Pandya,xmaster@example.com,+916041356637,Female,22,97.0,0.8,0,Medium,Yes,10th,7.75,28,2,1
STU_665282,Shaurya Sama,chakradharbail@example.com,+919267737176,Male,20,88.4,7.3,0,Low,Yes,12th,7.82,98,4,0
STU_480658,Saumya Rout,christopher44@example.com,+918634442152,Female,23,95.3,6.4,0,Medium,Yes,10th,7.37,58,4,0
STU_583077,Lavanya Mitter,masteramara@example.net,+918655158512,Male,18,88.4,8.2,0,High,No,12th,6.67,20,0,1
STU_628008,Matthew Saxena,murtykashvi@example.com,+917959637502,Female,20,83.4,3.2,0,Medium,No,12th,10.0,48,1,1
STU_597699,Devika Mahajan,meghanakapoor@example.net,+917254685473,Female,22,92.9,5.1,0,High,No,12th,4.48,32,1,1
STU_201365,Siddharth Bajwa,manya97@example.com,+918360081657,Male,18,94.0,2.1,0,Medium,No,10th,7.76,79,3,0
STU_557263,Inaya Doshi,vsharma@example.com,+919829381556,Female,23,88.2,2.3,0,High,No,10th,9.58,69,1,0
STU_590011,Jonathan Atwal,vvasa@example.com,+918371914307,Female,22,94.0,5.1,1,Medium,No,10th,10.0,73,4,0
STU_868166,Xiti Krishna,nidhiborde@example.net,+918158385866,Male,20,61.2,5.6,0,High,No,10th,6.71,38,3,0
STU_116157,Anita Rout,devanaashi@example.org,+919418424161,Female,22,60.0,1.9,0,Medium,Yes,12th,6.75,22,2,0
STU_100643,Patrick Prakash,aradhana79@example.org,+918584457427,Female,20,92.0,4.1,1,Medium,No,10th,8.69,47,1,0
STU_554108,Arya Sarkar,girishoommen@example.net,+916793356516,Male,21,80.5,6.0,2,Low,No,10th,7.96,54,0,1
STU_805820,Amara Mane,vasatikadara@example.com,+917701713550,Female,22,90.8,5.4,0,Low,Yes,10th,7.26,80,0,0
STU_580165,Laban Prabhakar,eraj@example.org,+918526133172,Female,18,83.6,5.7,0,High,No,12th,7.85,54,3,0
STU_685795,Anvi Radhakrishnan,ojain@example.net,+917962795018,Male,23,89.1,1.7,1,Medium,No,10th,10.0,59,1,1
STU_486476,Bimala Khanna,mitalupadhriti@example.net,+918544898488,Female,23,86.0,2.3,0,High,No,12th,8.45,49,0,0
STU_752027,Isha Shankar,qushikar@example.net,+919995735730,Male,18,90.1,9.1,0,Medium,No,10th,6.76,36,2,0
STU_822170,Siya Panchal,kaurriya@example.com,+918275259914,Male,19,96.9,0.9,0,Medium,No,12th,4.61,81,0,1
STU_725983,Abhiram Sarna,wadhwadalaja@example.net,+919558132974,Male,22,69.5,1.4,1,Medium,No,12th,8.61,21,0,1
STU_366025,Krish Sankar,semvyanjana@example.org,+916181980543,Male,23,66.6,3.0,0,Medium,No,12th,10.0,59,1,1
STU_412841,Gunbir Kala,hchana@example.net,+916538804330,Male,20,80.5,3.3,0,Medium,No,10th,6.32,48,2,0
STU_217822,Girindra Palla,amrutadube@example.org,+917293209058,Female,18,83.0,6.2,0,Medium,No,12th,8.05,97,2,0
STU_129056,Krisha Wali,geetika23@example.com,+916544107658,Male,19,84.8,4.2,0,Low,No,10th,8.95,23,4,1
STU_359843,Benjamin Sagar,annearunima@example.net,+919258784244,Female,19,91.4,7.6,0,Medium,No,12th,7.59,56,3,1
STU_186348,Wazir Lall,dubeydalbir@example.org,+919695926313,Female,22,89.6,2.4,0,Medium,Yes,10th,6.71,74,4,1
STU_850628,Janya Jain,vartyreva@example.com,+917215959742,Female,21,94.3,5.2,0,Medium,No,12th,6.48,99,1,0
STU_360108,Indali Vig,sankarbalendra@example.net,+918144282983,Male,19,86.9,3.5,1,Low,No,10th,7.65,43,4,1
STU_473633,Kala Reddy,pallabhiram@example.com,+918233290599,Male,21,83.5,4.6,1,High,No,12th,9.23,87,4,0
STU_933173,Mitali Ghose,aroravansha@example.net,+917344866902,Male,20,92.1,10.3,1,High,No,12th,6.79,69,2,1
STU_841056,Bakhshi Thaman,lsankaran@example.net,+919499874900,Female,23,91.4,1.8,1,Medium,No,10th,8.16,90,2,0
STU_364583,William Dua,aarushsani@example.com,+917624002676,Female,20,85.2,4.5,0,Medium,No,12th,5.73,29,4,0
STU_723975,Nidhi Iyer,harini16@example.net,+919121466951,Female,22,89.7,8.2,0,High,No,12th,6.82,25,1,0
STU_766228,Rachita Goyal,devanmaanas@example.org,+916144013398,Male,21,91.6,3.8,0,Medium,No,10th,5.56,61,1,0
STU_450297,Udarsh Ram,ndivan@example.com,+918772666181,Female,18,98.2,3.0,0,High,No,10th,6.13,94,1,0
STU_885173,Tanveer Srinivasan,lbanik@example.net,+916060352210,Female,21,84.5,2.0,0,Medium,No,10th,8.06,63,0,1
STU_794616,Finn Raghavan,nnadkarni@example.net,+918595117285,Female,18,86.2,1.5,0,High,No,10th,6.68,64,1,0
STU_675832,Dhriti Pathak,nisha26@example.org,+919114604081,Female,21,96.2,2.9,0,Low,Yes,10th,7.29,89,0,1
STU_549370,Udarsh Acharya,hdeo@example.com,+917935255085,Female,23,78.9,3.8,0,High,No,10th,10.0,47,1,1
STU_736081,Faris Rau,bhallagautam@example.org,+917126777456,Male,20,91.4,3.1,0,Low,No,12th,9.18,71,3,0
STU_709059,Maya Char,jacobdeshpande@example.net,+916059904177,Female,23,84.2,5.6,1,High,No,12th,7.28,82,3,1
STU_307213,Ishaan Chawla,isaacswamy@example.org,+916676924918,Female,23,83.7,5.1,0,High,Yes,10th,7.97,96,3,0
STU_686581,Anamika Pal,ksachdeva@example.org,+919668156030,Female,19,83.1,4.8,0,High,Yes,10th,9.44,95,4,0
STU_349997,Qabil Balasubramanian,yugdugal@example.net,+916784761154,Female,20,71.6,0.9,0,Medium,No,12th,7.41,61,4,0
STU_511862,Vincent Parikh,sarthakpatel@example.org,+919224936478,Male,23,94.4,2.2,0,High,No,12th,5.95,80,2,1
STU_251094,Baljiwan Ghosh,hbhalla@example.org,+917125600641,Male,22,78.5,3.0,0,Medium,No,10th,9.02,73,4,0
STU_779764,Triveni Mammen,agastya56@example.net,+916043645486,Male,22,66.5,1.3,0,Medium,Yes,12th,9.3,79,3,0
STU_160324,Nathan Ahuja,tamanna55@example.com,+918913516122,Male,18,85.0,0.7,0,High,No,12th,8.32,24,4,0
STU_637243,Gunbir Patil,sachi19@example.net,+918293169074,Female,20,77.5,2.4,1,Medium,No,12th,6.47,25,4,1
STU_808604,Damyanti Karpe,sathvikchandra@example.net,+918407064063,Female,18,88.3,2.8,2,Low,No,10th,4.28,29,0,1
STU_922225,Hritik Kibe,yochanashan@example.com,+916170222758,Male,20,86.1,3.2,0,Medium,No,10th,5.0,51,4,1
STU_720296,Baghyawati Divan,meghadeep@example.net,+917537458067,Female,23,71.7,6.5,1,High,No,10th,6.61,92,2,1
STU_857479,Jackson Roy,grout@example.org,+916816014263,Male,21,71.9,3.5,0,Low,No,10th,8.76,34,0,0
STU_756926,Dalaja Date,bhattacharyyabalhaar@example.net,+918915386373,Female,20,92.1,2.1,0,Low,No,10th,8.45,65,0,1
STU_666170,Ganga Ravi,ojasmammen@example.org,+917997907681,Female,20,80.8,6.6,2,High,No,12th,6.98,94,1,1
STU_183300,Abdul Brahmbhatt,sawhneyekalinga@example.org,+918964573032,Female,21,50.1,5.0,0,Medium,No,10th,7.6,30,2,0
STU_994851,Shaurya Bhalla,ayush58@example.net,+917875711089,Female,18,91.9,1.3,1,Low,Yes,10th,8.78,96,4,0
STU_884577,Upma Edwin,timothybehl@example.com,+918586783134,Female,20,73.6,7.3,0,Medium,No,12th,7.26,46,2,0
STU_698740,Azaan Ghose,kashvikanda@example.net,+919110349314,Male,19,78.7,7.9,1,Medium,No,10th,8.63,85,4,0
STU_664917,Oscar Bala,aarinisrivastava@example.net,+918492508631,Female,21,91.8,0.9,0,Low,No,12th,7.57,48,2,1
STU_853614,Hemal Brar,veer69@example.com,+917938138399,Male,21,93.0,6.5,1,Medium,No,12th,8.52,41,0,1
STU_888555,Theodore Swaminathan,svarma@example.org,+919284947281,Female,22,71.5,3.4,0,Medium,No,10th,7.16,21,4,0
STU_942960,Xavier Dhawan,lakshitjain@example.org,+917789899418,Male,20,92.7,9.9,0,High,No,10th,9.28,70,2,0
STU_900888,Bhanumati Suresh,upma67@example.org,+919542506661,Female,18,86.3,6.7,0,Medium,No,10th,10.0,72,1,0
STU_590983,Jeet Tailor,rauchasmum@example.net,+917844062000,Male,19,48.7,4.3,2,Medium,No,12th,6.94,95,1,1
STU_240340,Veer Bahri,btalwar@example.net,+916437603369,Female,22,93.1,6.1,0,Medium,No,12th,7.58,69,3,0
STU_783200,Indira Suri,wswaminathan@example.net,+917200621188,Female,20,87.2,2.3,0,Low,No,12th,6.19,89,3,1
STU_541587,Lakshit Morar,balvan35@example.net,+916667118781,Female,23,96.5,2.7,0,Low,No,12th,9.48,48,3,1
STU_204204,Eshana Doshi,xiti73@example.com,+919044721751,Male,18,76.8,2.5,1,High,Yes,10th,8.64,71,3,0
STU_276873,Harrison Padmanabhan,yauvani16@example.org,+918683459585,Male,20,98.5,3.8,1,Medium,No,10th,9.28,65,3,1
STU_385324,Yachana Nagy,daranisha@example.org,+918936013114,Female,20,74.9,3.8,0,Medium,No,12th,8.1,78,3,0
STU_283620,Neel Chakrabarti,david73@example.net,+916208176825,Male,19,87.8,2.9,0,High,No,12th,5.48,87,0,0
STU_373064,Lakshit Om,akshay39@example.com,+918992899368,Female,20,90.1,5.7,0,Medium,No,10th,5.38,94,0,0
STU_512477,Victor Dara,chakradharsule@example.net,+916852702512,Female,18,73.3,0.2,0,Medium,No,10th,6.69,49,0,1
STU_203603,Azad Konda,rishiravi@example.net,+916051828693,Male,20,92.6,8.2,0,Medium,Yes,12th,6.57,92,2,0
STU_843093,Bishakha Vora,xramesh@example.net,+916296858157,Male,18,85.0,6.2,0,Low,No,12th,10.0,84,4,0
STU_293131,Azad Vora,tristan52@example.net,+917304869579,Male,18,76.1,9.4,0,Low,Yes,12th,6.56,54,3,1
STU_559116,Liam Kapoor,tarak46@example.net,+918753793997,Female,21,90.4,2.7,1,Medium,No,12th,8.08,33,1,1
STU_215274,Ishani Seth,mammenavi@example.org,+918280043831,Male,22,79.8,2.3,1,Medium,No,12th,6.62,20,2,1
STU_599954,Ryan Mahajan,girish92@example.net,+916426406698,Female,19,83.0,1.8,0,Medium,No,12th,8.23,27,3,1
STU_394762,Upkaar Singh,xsabharwal@example.net,+919148045486,Female,20,93.1,3.0,0,Low,No,12th,7.01,67,4,0
STU_509937,Umang Dhingra,mkunda@example.org,+919538144113,Male,22,82.9,7.5,1,Low,No,12th,6.36,43,1,0
STU_677424,Isha Pillai,ksanghvi@example.com,+916983591710,Male,18,85.3,0.8,1,Medium,No,12th,8.12,73,2,0
STU_925500,Oliver Bandi,ira33@example.org,+916105728664,Female,18,83.2,3.3,0,Low,Yes,12th,8.74,51,2,1
STU_344036,Suhani Narula,kraman@example.net,+916525925732,Male,18,88.3,4.8,1,Low,No,12th,6.56,39,1,1
STU_405919,Urvi Dara,choudhrydayita@example.net,+917195389455,Female,19,90.0,1.9,0,High,No,10th,9.44,91,4,0
STU_640290,Anya Krishna,oramakrishnan@example.org,+918484751155,Male,21,91.8,2.5,0,Low,No,12th,6.27,51,4,0
STU_303630,Jairaj Mammen,vinayakari@example.com,+917098548754,Female,21,94.1,5.6,1,Medium,No,10th,10.0,76,4,1
STU_774970,Vansha Solanki,egade@example.org,+916841149137,Female,19,88.7,1.1,0,Medium,No,12th,7.28,64,0,0
STU_764282,Upasna Dhar,jairaj58@example.net,+919588076104,Male,22,71.9,4.6,0,Low,No,12th,7.85,92,2,1
STU_507810,Bhanumati Karnik,etoor@example.org,+919432177129,Female,22,63.0,7.0,0,Low,No,10th,6.9,60,0,0
STU_650189,Omisha Divan,galaekaja@example.org,+918618263679,Male,19,89.8,5.6,0,High,No,10th,4.0,67,0,1
STU_980395,Qabil Mishra,nakshsen@example.com,+918533487824,Female,18,94.2,2.6,0,Low,Yes,10th,6.4,90,2,1
STU_445442,Upadhriti Shankar,sabharwalyamini@example.com,+916205523395,Male,21,90.9,3.8,1,High,No,12th,8.1,72,1,1
STU_302057,Aishani Magar,bhallariya@example.org,+917503824102,Female,21,86.7,13.6,0,Medium,No,12th,8.42,97,0,0
STU_949253,Omisha Bera,hiteshsrivastava@example.org,+917769450504,Male,22,88.3,7.0,0,Medium,No,12th,7.09,75,3,0
STU_917718,Vedhika Khurana,lakshitsahota@example.net,+918168350441,Male,21,83.5,0.4,0,Low,No,10th,9.25,69,3,0
STU_309555,Rachana Lall,agastya54@example.net,+918504889710,Female,22,83.4,10.3,0,Low,No,12th,4.0,36,4,0
STU_269967,Forum Grover,chanchal18@example.org,+916170137155,Male,18,66.3,9.5,0,High,No,12th,7.65,65,0,0
STU_391377,Lekha Chakrabarti,spathak@example.net,+919682041310,Male,20,66.6,7.2,0,Medium,No,10th,6.86,27,1,0
STU_377082,Tanmayi Batra,mohammedshah@example.net,+916177438640,Male,23,86.2,1.4,0,Medium,No,12th,8.03,61,1,0
STU_879117,Chandran Deep,vchar@example.net,+919240763408,Female,22,93.1,3.2,0,Medium,No,12th,9.04,57,2,1
STU_782047,Qasim Borde,chanchaldeol@example.com,+916692679595,Female,18,81.7,3.4,0,High,Yes,12th,4.0,33,1,1
STU_893154,Lakshit Parekh,mukherjeebalveer@example.com,+916626223308,Male,23,96.9,10.1,1,Medium,No,12th,8.61,95,2,0
STU_654205,Simon Kala,emagar@example.net,+918945472249,Male,22,93.0,3.4,0,Low,Yes,12th,4.92,24,4,1
STU_124159,Guneet Choudhry,choudhurycaleb@example.org,+918171738068,Male,19,77.1,3.9,1,Low,No,12th,7.82,28,0,0
STU_934756,Girish Mittal,isarin@example.com,+919677461927,Female,22,66.9,5.3,1,High,No,10th,6.09,34,0,1
STU_515897,Ikshita Varma,riadas@example.org,+917326070756,Male,20,91.9,5.4,0,Medium,Yes,12th,8.38,90,1,0
STU_966580,William Dayal,pushtisolanki@example.org,+919828553680,Male,22,72.5,6.2,0,High,Yes,10th,4.42,90,1,0
STU_697457,Vyanjana Chadha,ranveerjani@example.org,+919796381245,Male,19,71.9,4.7,0,Medium,Yes,12th,6.56,27,4,1
STU_370398,Avni Parmer,kbatta@example.net,+919126517784,Female,20,91.0,3.1,0,Medium,No,10th,10.0,33,1,0
STU_992395,Anita Bose,oshakamdar@example.com,+916786982345,Male,23,74.5,6.2,0,Low,No,10th,8.02,96,0,0
STU_816553,Kai Kata,klad@example.net,+917831393431,Male,23,82.7,2.4,0,High,No,10th,7.34,62,3,0
STU_547059,Prisha Rai,xchana@example.org,+918918974505,Female,18,92.8,2.5,0,Low,No,12th,6.52,41,2,0
STU_642166,Sai Majumdar,kai54@example.net,+919550722171,Male,18,66.4,0.6,1,Medium,Yes,12th,7.41,25,3,1
STU_537890,Waida Vig,braryashasvi@example.net,+919517297361,Female,21,94.1,2.6,0,Medium,No,12th,9.64,98,3,0
STU_977720,Krish Nadig,oviya13@example.net,+918128818352,Male,21,63.3,8.3,0,Medium,No,12th,6.86,94,2,0
STU_501639,Nicholas Mane,kabir27@example.org,+919061441302,Female,18,79.0,4.5,0,Medium,No,10th,6.7,45,4,1
STU_130435,Zashil Sastry,darikagole@example.org,+916822775218,Male,18,80.2,7.9,0,High,Yes,10th,6.02,83,4,0
STU_540067,Sneha Shroff,chakradev29@example.com,+916318714525,Female,22,95.9,0.7,1,Medium,No,10th,5.57,67,4,0
STU_881798,Chaitaly Golla,gillbenjamin@example.net,+919149209974,Female,20,56.3,7.1,0,Medium,No,10th,6.08,47,1,0
STU_643712,Devika Sundaram,lmistry@example.org,+916638395297,Female,18,85.0,8.8,0,Medium,No,10th,8.67,48,0,1
STU_980678,Inaya Shankar,vsami@example.com,+919096483421,Female,18,76.9,3.7,0,Medium,No,10th,5.84,27,1,0
STU_223723,Omya Bawa,upadhritisachdeva@example.net,+918765569457,Female,20,92.1,3.9,0,Low,Yes,10th,7.54,98,2,0
STU_103314,Chaitanya Kurian,barmanyuvraj@example.com,+917437879674,Male,23,87.0,6.0,0,Low,No,12th,8.95,81,3,1
STU_329840,Vasudha Setty,qchoudhary@example.org,+919976116608,Female,23,88.3,9.1,0,Medium,No,10th,6.12,36,0,1
STU_892808,Kiaan Garde,ovarughese@example.com,+918060173273,Female,18,65.5,1.6,0,Medium,No,12th,9.08,36,2,1
STU_341942,Sai Bala,cpal@example.net,+916561491467,Male,23,85.0,5.3,0,High,No,12th,6.81,78,0,0
STU_675262,Reva Kala,chandranshanker@example.org,+916678320981,Female,21,84.9,3.8,0,High,No,12th,7.11,61,4,1
STU_571114,Yatan Ben,gaurangiraju@example.org,+916637783919,Female,20,94.2,2.9,0,High,No,10th,7.32,32,3,0
STU_582391,Chaitaly Chaudhary,baradbina@example.org,+916320824820,Male,18,87.1,2.0,0,High,Yes,12th,9.59,72,3,0
STU_501360,Onkar Dey,upmanatt@example.net,+916403857814,Female,21,86.6,4.6,0,High,No,10th,6.01,85,3,0
STU_910354,Bhavini Wable,sanghvigaurav@example.org,+917323018929,Female,22,90.7,3.8,0,High,No,10th,6.33,32,4,0
STU_410719,Daksha Halder,atharvkumer@example.net,+919280534671,Female,23,84.6,3.4,1,Low,No,10th,5.87,55,3,0
STU_639969,Pranav Bansal,ranbirhayre@example.com,+918810070967,Male,19,85.7,7.5,1,Medium,No,12th,7.55,41,4,1
STU_186411,Anika Garg,ojasvi53@example.org,+917394563833,Female,21,68.4,0.9,0,High,No,10th,9.04,57,0,0
